name,location,stars,amount_conv,Rating,NumReviews,Airport,Pool,Breakfast,Family_Rooms,Parking,Restaurant,size_m2,Pets,Month,Location
Manos Beachside Apartments,"Αγίων Θεοδώρων, Agia Marina Nea Kydonias, 73014, Greece",3.0,309.4731240021288,8.7,32 ,True,False,False,True,True,False,50.0,False,June,Crete
Sunset Home Crete,"Tris Ekklisies Paránimfoi, Paránimfoi, 70010, Greece",,238.31775700934577,8.5, 55 ,True,False,False,True,True,False,54.0,True,June,Crete
Sweet Corner Masxali,"Agia Roumeli, Agia Roumeli, 73011, Greece",3.0,175.72937625754528,8.7,364 ,True,False,True,False,True,True,40.0,False,June,Crete
Villa Koutsakis,"Kali Limenes, Chrysostomos, Kaloi Limenes, 70400, Greece",3.0,258.0,8.3, 295 ,False,False,True,True,True,True,28.0,True,June,Crete
Elena Rooms & Apartments,"Gerani main road, Gerani, 73100, Greece",3.0,202.0,8.1, 285 ,False,True,False,True,True,False,33.0,False,June,Crete
Kasteli Studios & Apartments,"Panormo, Panormos Rethymno, 74057, Greece",,210.28037383177568,7.8,312 ,True,True,True,True,False,False,22.0,False,June,Crete
Rena's Home near the beach,"28 Μάχης Ποταμών 3d floor, Rethymno, 74100, Greece",3.0,239.2947103274559,,,False,False,False,False,False,False,30.0,False,June,Crete
Xenonas,"Kamilari, Kamilari, 70200, Greece",3.0,265.97222222222223,9.2,76 ,False,False,False,False,True,False,25.0,True,June,Crete
Villa Rita Apartments A,"Tavronitis, Tavronitis, 73006, Greece",3.0,176.05109100585418,8.6,92 ,True,False,True,True,True,False,25.0,False,June,Crete
Barbara Studios,"14 Dambergi Str, Rethymno, 74100, Greece",3.0,302.0,9.6,186 ,False,False,False,False,False,False,17.0,False,June,Crete
Korfes Apartments,"Kamilari, Kamilari, 70200, Greece",3.0,203.0,9.0,73 ,True,False,False,True,True,False,35.0,True,June,Crete
Portela Apartments Kastri,"Kastri, Viannos, Keratokampos, 70004, Greece",3.0,246.51410324640767,9.5,228 ,False,True,False,True,True,False,30.0,False,June,Crete
Stefanos Garden,"Αρμένοι Αποκορώνου, Arménoi, 73003, Greece",3.0,173.0,8.5, 82 ,False,False,False,True,True,False,40.0,False,June,Crete
Aestas Apartments,"Agia Marina Nea Kydonias, Agia Marina Nea Kydonias, 73100, Greece",3.0,245.75178448077367,8.8,155 ,False,True,False,True,True,False,25.0,True,June,Crete
Almyra Apartments,"Sfakaki, Sfakaki, 74100, Greece",3.0,212.49999999999997,8.9,53 ,True,True,False,True,True,False,25.0,False,June,Crete
Consolas Gavdos Studios,"Sarakinito, Gavdos, 73001, Greece",3.0,258.0827067669173,8.1, 158 ,False,False,False,True,True,False,25.0,True,June,Crete
Helios Studios & Apartments,"Makrigialos, Makry Gialos, 72055, Greece",3.0,180.80357142857142,9.2,360 ,False,True,False,True,True,False,25.0,False,June,Crete
Irida Aparthotel Malia by Estia,"Main Street, Malia, 70007, Greece",,162.61682242990653,8.2, 58 ,False,True,True,True,False,False,24.0,True,June,Crete
Helios Apartments,"Plakias, Plakias, 74060, Greece",3.0,182.63888888888889,8.7,86 ,True,False,False,True,True,False,35.0,False,June,Crete
Fontana Leone,"26 Επαρχιακή Οδός Ρέθυμνου-Αγίας Γαλήνης, Spílion, 74053, Greece",3.0,259.0,9.4,15 ,False,False,False,False,True,False,70.0,False,June,Crete
Nectar Apartments,"Istron, Istro, 72100, Greece",3.0,255.0,9.5,77 ,True,False,False,True,True,False,74.0,True,June,Crete
Captain Tom,"Frangokástellon	, Frangokastello, 73011, Greece",3.0,248.61246095297977,9.3,354 ,False,False,False,True,True,False,30.0,True,June,Crete
Kallithea Studios,"G. Papandreou 2, Rethymno, 74100, Greece",,220.56074766355138,9.2,284 ,False,False,False,False,False,False,,False,June,Crete
