name,location,reviews,facilities,price,size,rules,stars
Ville con vista,"Λευκάδας, Drymon, 31100, Greece",9.9Exceptional 38 reviews,"['Free parking', 'Free WiFi', 'Non-smoking rooms', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
4,955 zł
</span>",50 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
Blueberry,"Επαρχιακή Οδός Λευκάδας - Κάτω Εξανθείας, Agios Nikitas, 31080, Greece",9.6Exceptional 7 reviews,"['Free parking', 'Free WiFi']","<span class=""bui-u-sr-only"">
Original price
£696
Current price
£640
</span>",431 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",
Panorama Ionian View,"Επαρχιακή οδός Νικιάνας - Αλεξάνδρου, Nikiana, 31100, Greece",10Exceptional 1 review,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Free WiFi', 'Beachfront', 'Family rooms', 'Private beach area']","<span class=""bui-u-sr-only"">
Price
$1,073
</span>",753 feet²,"['Smoking\n\nSmoking is not allowed.', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 8:00 AM.', 'Pets\n\n\nFree!\nPets are allowed on request. No extra charges.']",
Elite City Apartments & Maisonettes by Imagine Lefkada,"Nauarchou Filandrou, Lefkada, 31100, Greece",8.6Excellent 68 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
CAD 721
</span>",28 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
Pure Blue,"Αθάνι 0, Athani, 31082, Greece",9.5Exceptional 58 reviews,"['Non-smoking rooms', 'Free WiFi', 'Free parking']","<span class=""bui-u-sr-only"">
Original price
€ 1,150
Current price
€ 1,058
</span>",70 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
ERIEL Boutique Apartments,"Dim. Giannoulatou 5, Lefkada, 31100, Greece",9.7Exceptional 296 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Free parking']","<span class=""bui-u-sr-only"">
Original price
€ 833
Current price
€ 766
</span>",46 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 3:00 PM and 6:00 PM.', 'Pets\n\n\nPets are not allowed.']",4
G George,"Valaoritou str, Nydri, 31084 , Greece",8.9Excellent 232 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle (free)', 'Restaurant', 'Room service', 'Free WiFi', 'Family rooms', 'Bar', 'Good Breakfast']","<span class=""bui-u-sr-only"">
Price
¥168,516
</span>",25 m²,"['Smoking\n\nSmoking is not allowed.', 'Quiet hours\n\n\nGuests need be quiet between 12:00 AM and 7:00 AM.', 'Pets\n\n\nPets are allowed. Charges may apply.']",4
Villa Adelais,"Tsoukaladhes, Tsoukalades, 31100, Greece",9.5Exceptional 20 reviews,"['Free parking', 'Free WiFi', 'Non-smoking rooms', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
€ 475
</span>",35 m²,"['Smoking\n\nSmoking is not allowed.', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 7:00 AM.', 'Pets\n\n\nPets are not allowed.']",3
Vliho Bay Suites & Apartments,"Vlicho, Yenion, 31084, Greece",9.5Exceptional 86 reviews,"['Pool  – outdoor (kids)', 'Free WiFi', 'Non-smoking rooms', 'Free parking', 'Family rooms', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 900
</span>",26 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 7:00 AM.', 'Pets\n\n\nFree!\nPets are allowed. No extra charges.']",3
Athina résidence,"Megalo Aulaki Ellomenou, Nydri, 31080, Greece",9.1Wonderful 253 reviews,"['Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Room service', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$649
</span>",215 feet²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nFree!\nPets are allowed on request. No extra charges.']",
Mediterraneo studios,"vasiliki Lefkada, Vasiliki, 31082, Greece",5.8Fair 101 reviews,"['Free parking', 'Beachfront', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
¥55,723
</span>",20 m²,['Pets\n\n\nPets are not allowed.'],3
Hotel Nostos,"Perigialion, Nydri, 31100, Greece",8.7Excellent 96 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Free WiFi', 'Bar']","<span class=""bui-u-sr-only"">
Original price
¥70,777
Current price
¥61,860
</span>",20 m²,['Pets\n\n\nPets are not allowed.'],2
Excess Pansion,"Aggelou Sikelianou, Lefkada, 31100, Greece",8.7Excellent 160 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
CAD 937
</span>",25 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
Eunoia Porto Katsiki,"μονοπ. Πόρτο Κατσίκι, Áyios Nikólaos Nirás, 31082, Greece",,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
€ 1,274
Current price
€ 1,172
</span>",22 m²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nPets are not allowed.']",
Bella Casa Studios by Imagine Lefkada,"Agios Ioannis, Lefkada, 31100, Greece",8.0Very Good 146 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
$365
</span>",248 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 3:00 PM and 6:00 PM.', 'Pets\n\n\nPets are not allowed.']",
Ionian Paradise,"Aristoteli Valaoriti 15, Nydri, 31084, Greece",8.4Very Good 54 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Facilities for disabled guests', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
CAD 846
</span>",20 m²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nPets are allowed on request. Charges may apply.']",3
Monato Luxury Apartments,"paralia kathisma, Agios Nikitas, 31100, Greece",8.7Excellent 24 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi', 'Beachfront']","<span class=""bui-u-sr-only"">
Price
CAD 1,399
</span>",30 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 7:00 AM.', 'Pets\n\n\nPets are not allowed.']",3
Veatriki Lefkada,"1η Πάροδος Αναπαύσεως, Lefkada, 31100, Greece",,"['Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$590
</span>",,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",
Studios Katopodi,"Gyra Lefkada, Lefkada, 31100, Greece",9.1Wonderful 26 reviews,"['Free WiFi', 'Non-smoking rooms', 'Free parking', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
€ 475
</span>",30 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
Villa Felicetta,"Lazarata, Lazaráta, 31080, Greece",10Exceptional 5 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
$2,145
</span>",1453 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",
Villa Delfini,"Vasilikí, Vasiliki, 31082, Greece",8.8Excellent 31 reviews,"['Free WiFi', 'Non-smoking rooms', 'Free parking', 'Beachfront', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
€ 770
</span>",40 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 2:00 PM and 5:00 PM.', 'Pets\n\n\nPets are allowed on request. Charges may apply.']",3
Niver Luxury Suites,"Fryni, Lefkada, 31100, Greece",9.1Wonderful 113 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Free parking', 'Room service', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
3,741 zł
</span>",45 m²,"['Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 8:00 AM.', 'Pets\n\n\nPets are not allowed.']",4
Summer Bed Nydri,"Nydri, Nydri, 31084, Greece",7.5Good 120 reviews,['Free WiFi'],"<span class=""bui-u-sr-only"">
Price
CAD 521
</span>",20 m²,['Pets\n\n\nPets are not allowed.'],3
Sea view apartments,"Λευκάδα Τσουκαλαδες, Tsoukalades, 31100, Greece",9.5Exceptional 44 reviews,"['Outdoor swimming pool', 'Free parking', 'Non-smoking rooms', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$1,528
</span>",431 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are allowed on request. Charges may apply.']",
Aurelie Urban Apartments,"Λόρδου Βύρωνος, Lefkada, 31100, Greece",9.9Exceptional 25 reviews,"['Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
€ 1,175
Current price
€ 1,081
</span>",75 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
Blue White House,"KALAMITSI LEFKADA GREECE KALAMITSI LEFKADAS, Kalamitsi, 31080, Greece",8.5Very Good 51 reviews,"['Free parking', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
MXN 6,094
</span>",22 m²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],3
ntinas house,"Eparchiaki Odos Lefkas - Kato Exanthias, Tsoukalades, 31100, Greece",8.1Very Good 17 reviews,"['Free parking', 'Free WiFi']","<span class=""bui-u-sr-only"">
Original price
£260
Current price
£239
</span>",248 feet²,['Pets\n\n\nPets are not allowed.'],3
Villagio Magnolia,"Sivros, Sívros, 31082, Greece",,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Family rooms', 'Free WiFi']","<span class=""bui-u-sr-only"">
Original price
$1,258
Current price
$1,195
</span>",861 feet²,"['Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 8:00 AM.', 'Pets\n\n\nFree!\nPets are allowed on request. No extra charges.']",
Lefkadio Suites,"Karavela, Lefkada, 31100, Greece",8.9Excellent 492 reviews,"['2 swimming pools', 'Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Free parking', 'Room service', 'Family rooms', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Price
4,096 zł
</span>",30 m²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nPets are not allowed.']",4
George Poros house,"Πόρος, Poros, 31084, Greece",9.8Exceptional 13 reviews,['Free WiFi'],"<span class=""bui-u-sr-only"">
Price
$724
</span>",431 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",
IRIS STUDIOS,"Άγιος νικητας Άγιος Νικήτας, Agios Nikitas, 31080, Greece",8.6Excellent 92 reviews,"['Non-smoking rooms', 'Free WiFi', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
$536
</span>",269 feet²,"['Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 9:00 AM.', 'Pets\n\n\nPets are not allowed.']",
Angelica's and Irene's Design Apartments Swimming Pool,"Νικιάνα, Nikiana, 31100, Greece",9.5Exceptional 17 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free WiFi', 'Free parking', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
€ 625
Current price
€ 575
</span>",25 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 2:00 PM and 5:00 PM.', 'Pets\n\n\nPets are not allowed.']",3
Limonero New City Apartment 2 with Private Parking,"Πεφανερωμενης 2, Lefkada, 31100, Greece",8.2Very Good 17 reviews,"['Free WiFi', 'Airport shuttle', 'Non-smoking rooms', 'Free parking', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
€ 784
Current price
€ 721
</span>",25 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
CONMARI LUXURY STUDIOS,"Νυδρί, Nydri, 31100, Greece",9.7Exceptional 29 reviews,"['Non-smoking rooms', 'Free WiFi', 'Free parking', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
€ 645
</span>",20 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 3:00 PM and 5:00 PM.', 'Pets\n\n\nPets are allowed on request. Charges may apply.']",3
VK Luxury Suites Nidri Lefkada - Adults Only,"Eparchiaki Odos Lefkas - Vasilikis, Nydri, 31100, Greece",9.7Exceptional 24 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi']","<span class=""bui-u-sr-only"">
Original price
¥143,801
Current price
¥136,611
</span>",35 m²,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",4
Casa Ligato,"Ελλομενου 142,Νυδρί, Nydri, 31100, Greece",9.1Wonderful 8 reviews,"['Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$1,180
</span>",807 feet²,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nFree!\nPets are allowed. No extra charges.']",
Azul Apartments,"21 Ellomenou, Nydri, 31084, Greece",9.5Exceptional 45 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
CAD 1,298
</span>",30 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",4
Aventora Apartments,"Spasmeni vrisi, Kariotes, Lygia, 31100, Greece",9.0Wonderful 14 reviews,"['Free parking', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
$415
</span>",431 feet²,"['Quiet hours\n\n\nGuests need be quiet between 3:00 PM and 5:00 PM.', 'Pets\n\n\nFree!\nPets are allowed. No extra charges.']",
Aris Apartment,"Κωνσταντίνου Γεωργάκη, Lefkada, 31100, Greece",9.1Wonderful 44 reviews,"['Free WiFi', 'Free parking']","<span class=""bui-u-sr-only"">
Original price
€ 523
Current price
€ 481
</span>",47 m²,"['Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 3:00 PM and 6:00 PM.', 'Pets\n\n\nFree!\nPets are allowed. No extra charges.']",3
Ricordame Rooms,"Επαρχιακή Οδός Λευκάδας - Βασιλικής, Vasiliki, 31082, Greece",9.0Wonderful 21 reviews,"['Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$456
</span>",215 feet²,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",
Althea Studios,"Agios Nikitas, Agios Nikitas, 31100, Greece",8.9Excellent 130 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Room service', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
RUB 52,319
</span>",25 m²,"['Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 10:00 PM and 9:00 AM.', 'Pets\n\n\nPets are allowed on request. Charges may apply.']",3
Pansion Margarita,"Άγιος Νικητας Λευκαδα Άγιος Νικήτας Λευκαδα, Agios Nikitas, 31080, Greece",8.3Very Good 124 reviews,"['Non-smoking rooms', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$483
</span>",215 feet²,['Pets\n\n\nFree!\nPets are allowed. No extra charges.'],
Sea view apartments,"Λευκάδα Τσουκαλαδες, Tsoukalades, 31100, Greece",9.5Exceptional 44 reviews,"['Outdoor swimming pool', 'Free parking', 'Non-smoking rooms', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$1,528
</span>",431 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are allowed on request. Charges may apply.']",
Gea Villas,"Lygia, Lygia, 31100, Greece",9.3Wonderful 37 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle (free)', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$965
</span>",700 feet²,"['Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 8:00 AM.', 'Pets\n\n\nPets are not allowed.']",
Almondtree House Exanthia,"Εξανθεια Λευκάδος, Exanthia, 31080, Greece",9.7Exceptional 16 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
¥187,240
Current price
¥177,878
</span>",90 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 3:00 PM and 11:00 AM.', 'Pets\n\n\nPets are not allowed.']",
Vaso Studios,"Nikiana, Nikiana, 31100, Greece",9.1Wonderful 47 reviews,"['Airport shuttle', 'Non-smoking rooms', 'Free parking', 'Free WiFi', 'Beachfront', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
£387
Current price
£356
</span>",237 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 9:00 AM.', 'Pets\n\n\nPets are allowed on request. Charges may apply.']",3
Alivia Lefkas Luxury Villas,"Λάκοι Απόλπαινας, Apolpaina, 31100, Greece",9.9Exceptional 8 reviews,"['Outdoor swimming pool', 'Free WiFi', 'Free parking', 'Airport shuttle', 'Non-smoking rooms', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
19,774 zł
Current price
18,192 zł
</span>",205 m²,"['Smoking\n\nSmoking is not allowed.', 'Quiet hours\n\n\nGuests need be quiet between 10:00 PM and 8:00 AM.', 'Pets\n\n\nPets are not allowed.']",
Caza Levantiera,"Kalamitsi, Kalamitsi, 31100, Greece",9.0Wonderful 26 reviews,"['Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$428
</span>",323 feet²,['Pets\n\n\nPets are not allowed.'],
Green Villa,"13ο km. Epar. Odos Lefkas-Εxanthias, Agios Nikitas, 31100, Greece",9.3Wonderful 107 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$751
</span>",301 feet²,['Pets\n\n\nFree!\nPets are allowed. No extra charges.'],
Sunset View Studios,"Eparchiaki Odos Leykadas-Kato Exanthias, Exanthia, 31100, Greece",9.5Exceptional 47 reviews,"['Outdoor swimming pool', 'Free WiFi', 'Non-smoking rooms', 'Free parking', 'Family rooms', 'Facilities for disabled guests']","<span class=""bui-u-sr-only"">
Original price
€ 843
Current price
€ 775
</span>",58 m²,['Pets\n\n\nFree!\nPets are allowed. No extra charges.'],4
Marina Pansion,"Eparchiaki Odos Lefkas - Vasilikis, Nydri, 31084, Greece",8.3Very Good 84 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Beachfront', 'Bar', 'Private beach area']","<span class=""bui-u-sr-only"">
Price
MXN 12,188
</span>",25 m²,['Pets\n\n\nPets are not allowed.'],
Ligia Waterfront Apartments,"LIGIA, Lygia, 31100, Greece",9.2Wonderful 16 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi', 'Beachfront', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$762
</span>",431 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",
Alkyon Apartments & Villas Hotel,"Lygia, Lygia, 31100, Greece",9.8Exceptional 98 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Facilities for disabled guests', 'Free WiFi', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
$547
</span>",323 feet²,"['Quiet hours\n\n\nGuests need be quiet between 3:00 PM and 5:00 PM.', 'Pets\n\n\nPets are not allowed.']",
Villas On The Clouds,"ΑΠΟΛΠΑΙΝΑ, Apolpaina, 31100, Greece",9.5Exceptional 25 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Free WiFi', 'Airport shuttle']","<span class=""bui-u-sr-only"">
Price
CAD 1,615
</span>",75 m²,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",4
Villa Makis,"Vassiliki, Vasiliki, 31082, Greece",7.9Good 56 reviews,"['Free parking', 'Free WiFi', 'Beachfront', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
CAD 577
</span>",20 m²,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
Amelie's Luxe Apartments,"ΠΕΡΙΒΟΛΙΑ, Lefkada, 31100, Greece",,"['Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
CAD 963
</span>",40 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",
Matzanas House,"Κατούνα, Katouna, 31100, Greece",9.9Exceptional 9 reviews,"['Free WiFi', 'Free parking']","<span class=""bui-u-sr-only"">
Original price
3,932 zł
Current price
3,618 zł
</span>",,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
Cleopatra rooms,"Επαρχιακή Οδός Λευκάδας - Βασιλικής, Nikiana, 31100, Greece",9.7Exceptional 12 reviews,"['Non-smoking rooms', 'Free WiFi', 'Free parking', 'Room service', 'Beachfront', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
3,371 zł
Current price
3,101 zł
</span>",51 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nFree!\nPets are allowed. No extra charges.']",3
Villa Milia (1),"Eparchiaki Odos Lefkas - Kato Exanthias, Agios Nikitas, 31080, Greece",,"['Non-smoking rooms', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
PKR 113,338
</span>",16 m²,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",
Cactus Mini Suites,"Nydri, Nydri, 31100, Greece",8.5Very Good 29 reviews,"['Free parking', 'Beachfront']","<span class=""bui-u-sr-only"">
Price
$595
</span>",172 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",
Irini seaside studios by Imagine Lefkada,"Episkopos, Nikiana, 31100, Greece",7.7Good 102 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi', 'Beachfront', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
CAD 433
</span>",20 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 3:00 PM and 6:00 PM.', 'Pets\n\n\nPets are not allowed.']",3
Lefkada Triola Apartments,"Mitropoleos 20, Lefkada, 31100, Greece",8.9Excellent 32 reviews,"['Non-smoking rooms', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
₹ 77,249
Current price
₹ 71,069
</span>",27 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 9:00 PM and 8:00 AM.', 'Pets\n\n\nPets are not allowed.']",3
Villa Saint George,"Επαρχιακή οδός Νικιάνας - Αλεξάνδρου, Nikiana, Greece",9.9Exceptional 10 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
CAD 2,014
</span>",70 m²,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",4
Irini seaside studios by Imagine Lefkada,"Episkopos, Nikiana, 31100, Greece",7.7Good 102 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi', 'Beachfront', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$322
</span>",215 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 3:00 PM and 6:00 PM.', 'Pets\n\n\nPets are not allowed.']",
Lefkada Triola Apartments,"Mitropoleos 20, Lefkada, 31100, Greece",8.9Excellent 32 reviews,"['Non-smoking rooms', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$938
</span>",291 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 9:00 PM and 8:00 AM.', 'Pets\n\n\nPets are not allowed.']",
Villa Saint George,"Επαρχιακή οδός Νικιάνας - Αλεξάνδρου, Nikiana, Greece",9.9Exceptional 10 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free WiFi', 'Free parking', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$ 360,764
</span>",70 m²,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",4
Olive Tree Apartments,"Απόλπαινα, Lefkada, 31100, Greece",9.5Exceptional 61 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
CAD 937
</span>",35 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
Ionio Sea Poros Studios,"Mikros Yalos Porou Lefkadas, Mikros Gialos, 31100, Greece",9.0Wonderful 51 reviews,"['Free WiFi', 'Free parking', 'Family rooms', 'Room service', 'Beachfront']","<span class=""bui-u-sr-only"">
Price
€ 328
</span>",15 m²,"['Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 3:00 PM and 6:00 PM.', 'Pets\n\n\nPets are not allowed.']",3
Vissala Village,"Eparchiaki Odos Lefkas - Vasilikis, Chortáta, 31082, Greece",9.9Exceptional 32 reviews,"['Outdoor swimming pool', 'Free WiFi', 'Non-smoking rooms', 'Facilities for disabled guests', 'Free parking', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
€ 1,475
</span>",60 m²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nPets are not allowed.']",4
