name,location,reviews,facilities,price,size,rules,stars
Lefkoniko Complex-Beach and Bay,"Panepistimiou Kritis  2, Rethymno, 741 00, Greece",7.3Good 213 reviews,"['2 swimming pools', 'Non-smoking rooms', 'Restaurant', 'Room service', 'Free WiFi', 'Beachfront', 'Family rooms', '24-hour front desk', 'Bar', 'Good Breakfast']","<span class=""bui-u-sr-only"">
Price
CAD 1,529
</span>",40 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
Casa D'Irene Apts,"5 Αθηνάς, Chania, 73100, Greece",10Exceptional 8 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
$1,593
Current price
$1,354
</span>",646 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",
OV Suites,"Analipsi, Analipsi, Hersonissos, 70014, Greece",7.9Good 198 reviews,"['Pool  – outdoor (kids)', 'Non-smoking rooms', 'Free WiFi', 'Restaurant', 'Free parking', 'Beachfront', 'Family rooms', 'Bar', 'Private beach area']","<span class=""bui-u-sr-only"">
Original price
€ 939
Current price
€ 845
</span>",50 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 7:00 AM.', 'Pets\n\n\nFree!\nPets are allowed on request. No extra charges.']",3
OV Suites,"Analipsi, Analipsi, Hersonissos, 70014, Greece",,,,,[],
Alkionides Seaside Hotel,"Platanias, Platanias, 73014, Greece",9.2Wonderful 257 reviews,"['Outdoor swimming pool', 'Free WiFi', 'Non-smoking rooms', 'Airport shuttle', 'Restaurant', 'Free parking', 'Beachfront', 'Bar', 'Private beach area', 'Exceptional Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 1,971
</span>",55 m²,['Pets\n\n\nPets are not allowed.'],3
Ioannis Appartment,"Ulaf Palme 72 Crete, Mastambás, 71410, Greece",9.0Wonderful 15 reviews,"['Free parking', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$241
</span>",538 feet²,['Pets\n\n\nPets are not allowed.'],
Villa Georgia,"Kalyves, Chania, Greece 620 Kalyves the area of Kasteli, Kalyves, 73003, Greece",9.1Wonderful 96 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Family rooms', 'Room service']","<span class=""bui-u-sr-only"">
Original price
€ 878
Current price
€ 461
</span>",25 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 3:00 PM and 5:00 PM.', 'Pets\n\n\nPets are not allowed.']",3
Elounda Alikes Suites & Studios,"Alykes Eloundas, Elounda, 72053, Greece",8.0Very Good 66 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Fitness center', 'Beachfront', 'Free parking', 'Restaurant', 'Bar', 'Private beach area', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
$1,008
</span>",484 feet²,['Pets\n\n\nPets are not allowed.'],
Antigoni,"Main Street, Agia Galini, 74056, Greece",9.3Wonderful 391 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Free parking', 'Tea/Coffee Maker in All Rooms']","<span class=""bui-u-sr-only"">
Price
MAD 2,513
</span>",20 m²,['Pets\n\n\nPets are allowed on request. Charges may apply.'],3
Regina Hotel,"Kissamos, Kissamos, 73400, Greece",7.0Good 241 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Free WiFi', 'Family rooms', 'Bar', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Price
$1,040
</span>",452 feet²,['Pets\n\n\nPets are not allowed.'],
Sunrise Hotel & Apartments,"Rodakino, Rodakino, 74060, Greece",8.0Very Good 151 reviews,"['Outdoor swimming pool', 'Free parking', 'Non-smoking rooms', 'Airport shuttle', 'Restaurant', 'Facilities for disabled guests', 'Free WiFi', 'Family rooms', 'Bar', 'Exceptional Breakfast']","<span class=""bui-u-sr-only"">
Original price
₹ 88,712
Current price
₹ 75,405
</span>",80 m²,['Pets\n\n\nPets are not allowed.'],3
Aequor Luxury Rooms & Apartments,"Daskalogianni, Kato Daratso, 73100, Greece",8.8Excellent 130 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Free WiFi', 'Family rooms', 'Breakfast']","<span class=""bui-u-sr-only"">
Original price
RUB 144,967
Current price
RUB 82,632
</span>",70 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 7:00 AM.', 'Pets\n\n\nPets are not allowed.']",3
Matala Luxury Apartments,"Matala , Matala, 70200, Greece",9.0Wonderful 55 reviews,"['Free WiFi', 'Family rooms', 'Room service', 'Beachfront']","<span class=""bui-u-sr-only"">
Price
€ 975
</span>",55 m²,['Pets\n\n\nPets are not allowed.'],3
Matala Luxury Apartments,"Matala , Matala, 70200, Greece",,,,,[],
Hall il Cutti,"Ιωαννίνων 33, Chania, 73132, Greece",9.5Exceptional 33 reviews,"['Non-smoking rooms', 'Free WiFi', 'Family rooms', 'Terrace']","<span class=""bui-u-sr-only"">
Price
$1,274
</span>",538 feet²,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",
Dorian Boutique Hotel-Apartments,"El. Venizelou 81, Limenas Hersonissou, Hersonissos, 70014, Greece",8.9Excellent 153 reviews,"['Airport shuttle', 'Non-smoking rooms', 'Free parking', 'Beachfront', 'Free WiFi', 'Family rooms', 'Tea/Coffee Maker in All Rooms', 'Private beach area']","<span class=""bui-u-sr-only"">
Original price
£749
Current price
£689
</span>",377 feet²,['Pets\n\n\nPets are not allowed.'],3
Elia Zampeliou Hotel,"Zabeliou 32, Chania, 73100, Greece",9.2Wonderful 279 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Room service', 'Free WiFi', '24-hour front desk', 'Terrace', 'Laundry', 'Tea/Coffee Maker in All Rooms', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Price
RUB 80,658
</span>",18 m²,['Pets\n\n\nPets are not allowed.'],3
Afroditi Apartments,"Makrigialos, Makry Gialos, 72055, Greece",8.4Very Good 198 reviews,"['Outdoor swimming pool', 'Free WiFi', 'Non-smoking rooms', 'Beachfront', 'Family rooms', 'Free parking']","<span class=""bui-u-sr-only"">
Original price
4,348 zł
Current price
3,403 zł
</span>",35 m²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nPets are not allowed.']",3
Forum City Apartments,"Minoos 1, Chania, 73100, Greece",9.3Wonderful 237 reviews,"['Free WiFi', 'Airport shuttle', 'Non-smoking rooms', 'Free parking', 'Family rooms', 'Terrace']","<span class=""bui-u-sr-only"">
Price
€ 903
</span>",55 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 12:00 AM and 8:00 AM.', 'Pets\n\n\nPets are not allowed.']",3
Alexander Mountain Resort,"Gerakari, Yerakárion, 74061, Greece",9.1Wonderful 291 reviews,"['2 swimming pools', 'Non-smoking rooms', 'Restaurant', 'Fitness center', 'Room service', 'Facilities for disabled guests', 'Free parking', 'Free WiFi', 'Bar', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Original price
$1,293
Current price
$1,012
</span>",753 feet²,['Pets\n\n\nFree!\nPets are allowed. No extra charges.'],
Mira Mare Luxury Residence,"Bali, Rethymno, Bali, 74057, Greece",9.1Wonderful 79 reviews,['Free WiFi'],"<span class=""bui-u-sr-only"">
Original price
€ 878
Current price
€ 542
</span>",20 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
Oasis Studios,"Palaiochora, Palaiochora, 73001, Greece",8.2Very Good 103 reviews,['Free WiFi'],"<span class=""bui-u-sr-only"">
Price
CAD 288
</span>",,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
Senses Blue Boutique hotel,"Dimokratias 3, Limenas Hersonissou, Hersonissos, 70014, Greece",8.1Very Good 147 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Room service', 'Restaurant', 'Free parking', 'Family rooms', 'Free WiFi', '24-hour front desk', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
$915
</span>",344 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 9:00 AM.', 'Pets\n\n\nPets are not allowed.']",
Calle Veneziana,"Panagiotou Zervoudaki 6, Chania, 73132, Greece",9.6Exceptional 28 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Family rooms', 'Terrace']","<span class=""bui-u-sr-only"">
Price
$965
</span>",753 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 7:00 AM.', 'Pets\n\n\nPets are not allowed.']",
M City Hotel,"Kolokotroni 8, Chania, 73135, Greece",9.1Wonderful 260 reviews,"['Free WiFi', 'Non-smoking rooms', 'Airport shuttle', 'Facilities for disabled guests', 'Private Parking', 'Family rooms', 'Laundry', 'Tea/Coffee Maker in All Rooms', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 1,013
Current price
€ 932
</span>",24 m²,['Pets\n\n\nPets are not allowed.'],3
Maria's Studio No1 in Heraklion/WiFi/AC,"Μύρωνος 13, Τρεις Βαγιές, Heraklio, 71410, Greece",9.6Exceptional 18 reviews,"['Non-smoking rooms', 'Free WiFi']","<span class=""bui-u-sr-only"">
Original price
€ 248
Current price
€ 228
</span>",25 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
Odyssey House,"Melchisedek 37, Chania, 73100, Greece",9.6Exceptional 38 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Family rooms', 'Terrace']","<span class=""bui-u-sr-only"">
Original price
$1,341
Current price
$1,300
</span>",1292 feet²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nPets are not allowed.']",
Villa Xenia,"Makriyialós, Makry Gialos, 72055, Greece",9.4Wonderful 115 reviews,"['Free parking', 'Free WiFi', 'Beachfront', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$295
</span>",269 feet²,"['Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 8:00 AM.', 'Pets\n\n\nPets are not allowed.']",
Renia Hotel Agia Pelagia,"Αγίας Πελαγίας, Agia Pelagia, 71500, Greece",8.4Very Good 33 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
$252
</span>",377 feet²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nFree!\nPets are allowed. No extra charges.']",
Villea Village,"Analipsi, Makry Gialos, 72055, Greece",8.3Very Good 264 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms', 'Restaurant', 'Bar', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Price
$1,292
</span>",484 feet²,['Pets\n\n\nPets are not allowed.'],
Athina,"Machis Kritis 82, Rethymno, 74100, Greece",9.1Wonderful 85 reviews,"['Free WiFi', 'Airport shuttle', 'Non-smoking rooms', 'Facilities for disabled guests', 'Free parking', 'Family rooms', 'Tea/Coffee Maker in All Rooms']","<span class=""bui-u-sr-only"">
Original price
€ 303
Current price
€ 282
</span>",22 m²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nPets are not allowed.']",3
Asimina,"Kalo Chorio, Istro, 72100, Greece",8.8Excellent 114 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Fitness center', 'Free parking', 'Family rooms', 'Room service', 'Bar']","<span class=""bui-u-sr-only"">
Price
€ 253
</span>",38 m²,"['Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 9:00 AM.', 'Pets\n\n\nPets are not allowed.']",3
Dream Tiny House or Luxus Tent with pool,"Argoulides, Chania, 73100, Greece",9.6Exceptional 38 reviews,"['Outdoor swimming pool', 'Free parking', 'Fitness center', 'Free WiFi', 'Family rooms', '24-hour front desk', 'Terrace', 'BBQ facilities']","<span class=""bui-u-sr-only"">
Price
€ 275
</span>",18 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
Porto Village,"Korakia, Hersonissos, 70014, Greece",7.3Good 47 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Restaurant', 'Free WiFi', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Original price
US$1,518
Current price
US$1,187
</span>",,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],3
Villa Victoria,"Makry Gialos, Makry Gialos, 72055, Greece",8.7Excellent 54 reviews,"['Free WiFi', 'Non-smoking rooms', 'Beachfront', 'Free parking', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
€ 228
Current price
€ 210
</span>",30 m²,"['Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 3:00 PM and 5:00 PM.', 'Pets\n\n\nFree!\nPets are allowed on request. No extra charges.']",3
Golden Sun Apartments,"Polirizos, Rodakino, 74060, Greece",9.3Wonderful 169 reviews,"['Non-smoking rooms', 'Free WiFi', 'Free parking', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
€ 234
Current price
€ 219
</span>",35 m²,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nFree!\nPets are allowed. No extra charges.']",3
Ontas IK18,"18 Ικάρου, Chania, 73132, Greece",9.9Exceptional 7 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Family rooms', 'Terrace']","<span class=""bui-u-sr-only"">
Price
CAD 2,282
</span>",105 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
Central Studio 3,"Panasanou 16, Heraklio, 71201, Greece",8.2Very Good 45 reviews,"['Non-smoking rooms', 'Free WiFi', '24-hour front desk']","<span class=""bui-u-sr-only"">
Price
$263
</span>",269 feet²,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",
Apollon,"Τσουτσουρος 13, Tsoutsouros, 70300, Greece",8.9Excellent 94 reviews,"['Non-smoking rooms', 'Restaurant', 'Free WiFi', 'Beachfront', 'Family rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
$231
</span>",301 feet²,"['Quiet hours\n\n\nGuests need be quiet between 10:00 PM and 7:00 AM.', 'Pets\n\n\nFree!\nPets are allowed on request. No extra charges.']",
Chrysa House Apartments,"Agias Pelagias, Agia Pelagia, 71500, Greece",,"['Free WiFi', 'Non-smoking rooms', 'Free parking', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
€ 225
Current price
€ 207
</span>",35 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
Malia Star Apartments,"Emmanouel Tsagkaraki Street, Malia, 70007, Greece",8.5Very Good 54 reviews,"['Restaurant', 'Free parking', 'Family rooms', 'Free WiFi', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
$274
</span>",215 feet²,['Pets\n\n\nPets are not allowed.'],
24 Seven Boutique Hotel,"4 Pavlou Mela, Malia, 70007, Greece",9.3Wonderful 125 reviews,"['Indoor swimming pool', 'Non-smoking rooms', 'Restaurant', 'Facilities for disabled guests', 'Free WiFi', 'Family rooms', 'Tea/Coffee Maker in All Rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
₹ 109,472
</span>",35 m²,['Pets\n\n\nPets are not allowed.'],3
Centro Storico,"Chatzimichali Ntaliani 16-18, Chania, 73132, Greece",8.9Excellent 119 reviews,"['Non-smoking rooms', 'Parking', 'Family rooms', 'Free WiFi', 'Breakfast']","<span class=""bui-u-sr-only"">
Original price
XOF 1,046,252
Current price
XOF 784,689
</span>",28 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 8:00 AM.', 'Pets\n\n\nPets are not allowed.']",3
Ammos Apartments,"Ierapetra Ierapetra, Ierapetra, 72200, Greece",8.1Very Good 131 reviews,"['Free WiFi', 'Non-smoking rooms', 'Free parking', 'Beachfront', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
€ 250
Current price
€ 230
</span>",45 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nFree!\nPets are allowed. No extra charges.']",3
Malia Boutique Studios,"Agiou Dimitriou 18, Malia, 70007, Greece",8.8Excellent 40 reviews,"['Airport shuttle', 'Non-smoking rooms', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
£236
Current price
£217
</span>",431 feet²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nFree!\nPets are allowed on request. No extra charges.']",3
Eva Plus,"3 Theofanous, Chania, 73131, Greece",9.1Wonderful 42 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Family rooms', 'Terrace', 'Tea/Coffee Maker in All Rooms']","<span class=""bui-u-sr-only"">
Original price
€ 1,225
Current price
€ 1,127
</span>",45 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
Perla Beach,"Main Street, Agia Marina Nea Kydonias, 73014, Greece",8.3Very Good 166 reviews,"['2 swimming pools', 'Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
€ 1,215
</span>",55 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 3:00 PM and 5:00 PM.', 'Pets\n\n\nPets are not allowed.']",3
Ortaki Traditional House,"loulos, Loúlos, 73100, Greece",9.5Exceptional 2 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
CAD 1,875
Current price
CAD 1,207
</span>",90 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 3:00 PM and 5:00 PM.', 'Pets\n\n\nPets are not allowed.']",3
Psiloritis,"., Kalamaki, 70200, Greece",8.7Excellent 23 reviews,"['Airport shuttle', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
$188
</span>",183 feet²,['Pets\n\n\nPets are not allowed.'],
Anemomili Village,"Drapanias, Kissamos, 73400, Greece",8.2Very Good 263 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Free WiFi', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Original price
$1,834
Current price
$1,045
</span>",538 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",
Golden Bay Hotel Apartments,"10, Grammatikaki Str., Malia, 70007, Greece",8.3Very Good 116 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Beachfront', 'Free parking', 'Family rooms', 'Free WiFi', 'Bar']","<span class=""bui-u-sr-only"">
Original price
$1,366
Current price
$1,161
</span>",431 feet²,"['Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 3:00 AM and 12:00 PM.', 'Pets\n\n\nPets are not allowed.']",
CHC Atlantida Mare,"Main Street, Agia Marina Nea Kydonias, 73100, Greece",8.5Very Good 89 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Beachfront', 'Family rooms', 'Bar', 'Exceptional Breakfast']","<span class=""bui-u-sr-only"">
Original price
CAD 2,044
Current price
CAD 1,594
</span>",50 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
Elia Potie,"Potie 34-36 & Sarpaki, Chania, 73136, Greece",8.7Excellent 180 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Family rooms', '24-hour front desk', 'Laundry', 'Good Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 573
</span>",20 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
