name,location,reviews,facilities,price,size,rules,stars
"Blue Palace Elounda, a Luxury Collection Resort, Crete","Plaka, Elounda, 72053, Greece",9.0Wonderful 561 reviews,"['Outdoor swimming pool', 'Spa', 'Fitness center', 'Airport shuttle', 'Non-smoking rooms', 'Beachfront', 'Restaurant', 'Facilities for disabled guests', 'Bar', 'Private beach area']","<span class=""bui-u-sr-only"">
Price
€ 2,415
</span>",40 m²,['Pets\n\n\nPets are not allowed.'],5
NUMO Ierapetra Beach Resort,"Peristeras Koudounata, Ierapetra, 72200, Greece",8.3Very Good 231 reviews,"['2 swimming pools', 'Non-smoking rooms', 'Spa', 'Fitness center', 'Free parking', 'Facilities for disabled guests', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Beachfront', 'Good Breakfast']","<span class=""bui-u-sr-only"">
Price
CAD 1,860
</span>",23 m²,['Pets\n\n\nPets are not allowed.'],5
AKASHA Beach Hotel & Spa,"Eleftheriou Venizelou 183, Limenas Hersonissou, Hersonissos, 70014, Greece",8.9Excellent 717 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Spa', 'Fitness center', 'Room service', 'Beachfront', 'Private Parking', 'Free WiFi', 'Bar']","<span class=""bui-u-sr-only"">
Price
$1,900
</span>",323 feet²,['Pets\n\n\nPets are not allowed.'],
Filion Suites Resort & Spa,"Main Street, Bali, 74057, Greece",8.4Very Good 828 reviews,"['3 swimming pools', 'Spa', 'Fitness center', 'Free WiFi', 'Free parking', 'Family rooms', 'Room service', 'Restaurant', 'Bar', 'Private beach area']","<span class=""bui-u-sr-only"">
Price
€ 916
</span>",35 m²,['Pets\n\n\nPets are not allowed.'],5
Myrion Beach Resort & Spa,"Pirgos Psilonerou beach area, Gerani, 73014, Greece",8.6Excellent 274 reviews,"['2 swimming pools', 'Non-smoking rooms', 'Spa', 'Fitness center', 'Free parking', 'Facilities for disabled guests', 'Restaurant', 'Bar', 'Beachfront', 'Good Breakfast']","<span class=""bui-u-sr-only"">
Original price
CAD 2,231
Current price
CAD 2,008
</span>",24 m²,['Pets\n\n\nPets are not allowed.'],5
Fodele Beach Water Park Resort,"Fodele, Fodele, 71500, Greece",8.8Excellent 421 reviews,"['2 swimming pools', 'Spa', 'Fitness center', 'Non-smoking rooms', 'Beachfront', 'Free parking', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Private beach area', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 2,110
Current price
€ 1,943
</span>",26 m²,['Pets\n\n\nPets are not allowed.'],5
"Domes Zeen Chania, a Luxury Collection Resort, Crete","Apteron Street, Kato Daratso, Kato Daratso, 73100, Greece",9.2Wonderful 276 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Room service', 'Facilities for disabled guests', 'Restaurant', 'Free WiFi', 'Bar', 'Private beach area', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Price
$3,173
</span>",323 feet²,['Pets\n\n\nPets are not allowed.'],
Amira Luxury Resort & Spa - Adults Only,"Adelianos Kampos, Adelianos Kampos, 74150, Greece",9.4Wonderful 212 reviews,"['Indoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Spa', 'Fitness center', 'Room service', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Excellent Breakfast']","<span class=""bui-u-sr-only"">
Price
ZAR 54,398
</span>",35 m²,['Pets\n\n\nPets are not allowed.'],5
"Pilot Amphora Boutique Hotel ""Adults Only""","Georgioupolis, Georgioupolis, 73007, Greece",9.4Wonderful 449 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle (free)', 'Free WiFi', 'Fitness center', 'Restaurant', 'Room service', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Excellent Breakfast']","<span class=""bui-u-sr-only"">
Price
7,190 zł
</span>",28 m²,['Pets\n\n\nPets are not allowed.'],5
"Radisson Blu Beach Resort, Milatos Crete","Milatos, Milatos, 72400, Greece","8.1Very Good 1,231 reviews","['7 swimming pools', 'Airport shuttle', 'Spa', 'Non-smoking rooms', 'Fitness center', 'Free WiFi', 'Free parking', 'Room service', 'Bar', 'Private beach area']","<span class=""bui-u-sr-only"">
Price
€ 2,661
</span>",34 m²,['Pets\n\n\nPets are not allowed.'],5
Aquila Atlantis Hotel,"2, Ygias Str., Heraklio, 71202, Greece","8.3Very Good 1,751 reviews","['Outdoor swimming pool', 'Non-smoking rooms', 'Fitness center', 'Parking on site', 'Facilities for disabled guests', 'Room service', 'Spa', 'Restaurant', 'Bar', 'Good Breakfast']","<span class=""bui-u-sr-only"">
Original price
$1,666
Current price
$1,133
</span>",258 feet²,['Pets\n\n\nPets are not allowed.'],
Manili Boutique Suites & Villas,"Manili, Archanes, Archanes, 70100, Greece",8.9Excellent 303 reviews,"['2 swimming pools', 'Non-smoking rooms', 'Free parking', 'Room service', 'Restaurant', 'Facilities for disabled guests', 'Family rooms', 'Free WiFi', 'Bar']","<span class=""bui-u-sr-only"">
Price
$1,307
</span>",377 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 12:00 AM and 8:00 AM.', 'Pets\n\n\nPets are not allowed.']",
"Domes of Elounda, Autograph Collection","Main Street, Elounda, 72053, Greece",9.0Wonderful 263 reviews,"['3 swimming pools', 'Non-smoking rooms', 'Spa', 'Fitness center', 'Beachfront', 'Free parking', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Private beach area', 'Excellent Breakfast']","<span class=""bui-u-sr-only"">
Price
$5,237
</span>",700 feet²,['Pets\n\n\nPets are allowed on request. Charges may apply.'],
Lyttos Beach,"Analipsi, Anissaras, Hersonissos, 70014, Greece",8.7Excellent 646 reviews,"['5 swimming pools', 'Non-smoking rooms', 'Spa', 'Fitness center', 'Facilities for disabled guests', 'Free parking', 'Free WiFi', 'Beachfront', 'Bar', 'Private beach area']","<span class=""bui-u-sr-only"">
Price
PKR 621,771
</span>",23 m²,['Pets\n\n\nPets are not allowed.'],5
Cretan Malia Park a Member of Design Hotels,"Main Street, Malia, 70007, Greece",8.6Excellent 257 reviews,"['3 swimming pools', 'Non-smoking rooms', 'Airport shuttle', 'Spa', 'Room service', 'Facilities for disabled guests', 'Restaurant', 'Bar', 'Private beach area', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Price
$1,976
</span>",258 feet²,['Pets\n\n\nPets are not allowed.'],
Villa Hara,"Stavros - Galanos Volakas, Agia Pelagia, 71500, Greece",10Exceptional 6 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Fitness center', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
DOP 263,863
</span>",350 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",5
"Minos Beach Art Hotel, a Member of Design Hotels","Akti Ilia Sotirchou, Agios Nikolaos, 72100, Greece",9.1Wonderful 365 reviews,"['Outdoor swimming pool', 'Free WiFi', 'Non-smoking rooms', 'Airport shuttle', 'Spa', 'Fitness center', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Private beach area', 'Excellent Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 2,205
</span>",40 m²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],5
Out Of The Blue Resort & Spa,"Agia Pelagia, Agia Pelagia, 71500, Greece",8.0Very Good 157 reviews,"['3 swimming pools', 'Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Fitness center', 'Spa', 'Room service', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Private beach area']","<span class=""bui-u-sr-only"">
Price
RUB 105,692
</span>",28 m²,['Pets\n\n\nFree!\nPets are allowed. No extra charges.'],5
Acro Suites - A Wellbeing Resort,"Mononaftis - Agia Pelagia, Agia Pelagia, 71500, Greece",9.5Exceptional 321 reviews,"['2 swimming pools', 'Non-smoking rooms', 'Fitness center', 'Spa', 'Restaurant', 'Free parking', 'Room service', 'Free WiFi', 'Bar']","<span class=""bui-u-sr-only"">
Original price
£3,910
Current price
£3,597
</span>",883 feet²,['Pets\n\n\nPets are not allowed.'],5
KING MINOS RETREAT Resort & Spa,"Limenas, Hersonissos, Hersonissos, 70014, Greece",10Exceptional 1 review,"['2 swimming pools', 'Spa', 'Non-smoking rooms', 'Free WiFi', 'Restaurant', 'Room service', 'Family rooms', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 2,040
Current price
€ 1,636
</span>",20 m²,['Pets\n\n\nPets are not allowed.'],5
Eliros Mare Beachfront Poem Hotel,"Kavros, Kavros, Georgioupolis, 73007, Greece",9.0Wonderful 194 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Fitness center', 'Spa', 'Room service', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Private beach area']","<span class=""bui-u-sr-only"">
Original price
RUB 316,530
Current price
RUB 284,877
</span>",28 m²,['Pets\n\n\nPets are not allowed.'],5
Contessa Del Mare,"Giorgos Dagarakis, Panormos Rethymno, 74057, Greece",9.9Exceptional 10 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Facilities for disabled guests', 'Free WiFi', 'Beachfront', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$4,636
</span>",2583 feet²,"['Smoking\n\nSmoking is not allowed.', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 7:00 AM.', 'Pets\n\n\nPets are not allowed.']",
Porto Platanias Beach Resort & Spa,"Platanias, Platanias, 73014, Greece",8.3Very Good 775 reviews,"['5 swimming pools', 'Non-smoking rooms', 'Airport shuttle', 'Spa', 'Fitness center', 'Private Parking', 'Bar', 'Beachfront', 'Private beach area', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Price
CAD 1,500
</span>",22 m²,['Pets\n\n\nPets are not allowed.'],5
Avra Imperial Hotel,"Kolymbari, Kolymvari, 73006, Greece",8.9Excellent 373 reviews,"['3 swimming pools', 'Airport shuttle', 'Spa', 'Non-smoking rooms', 'Fitness center', 'Free WiFi', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Beachfront', 'Excellent Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 1,460
</span>",32 m²,['Pets\n\n\nPets are allowed. Charges may apply.'],5
Creta Royal - Adults Only,"Scaleta, Rethymno, Skaleta, 74100, Greece",8.2Very Good 70 reviews,"['2 swimming pools', 'Non-smoking rooms', 'Free parking', 'Spa', 'Room service', 'Beachfront', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Private beach area', 'Breakfast']","<span class=""bui-u-sr-only"">
Original price
KHR 5,961,114
Current price
KHR 5,066,947
</span>",21 m²,['Pets\n\n\nPets are not allowed.'],5
Vasia Resort & Spa,"Sissi Lasithi Greece, Sisi, 72400, Greece",8.3Very Good 254 reviews,"['Outdoor swimming pool', 'Airport shuttle', 'Spa', 'Non-smoking rooms', 'Fitness center', 'Free WiFi', 'Restaurant', 'Free parking', 'Beachfront', 'Bar']","<span class=""bui-u-sr-only"">
Price
€ 873
</span>",20 m²,['Pets\n\n\nPets are not allowed.'],5
Chania Flair Deluxe Boutique Hotel - Adults Only,"Petrof 61 & Palaiologou, Nea Chora, Chania, 73131, Greece",9.6Exceptional 545 reviews,"['Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Fitness center', 'Spa', 'Room service', 'Facilities for disabled guests', 'Restaurant', 'Tea/Coffee Maker in All Rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
$1,539
</span>",377 feet²,['Pets\n\n\nPets are not allowed.'],
NIKO Seaside Resort MGallery,"Akti Koundourou, Agios Nikolaos, 72100, Greece",8.9Excellent 223 reviews,"['2 swimming pools', 'Airport shuttle', 'Non-smoking rooms', 'Restaurant', 'Free parking', 'Room service', 'Free WiFi', 'Beachfront', 'Tea/Coffee Maker in All Rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
£1,252
</span>",301 feet²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],5
Istron Bay Hotel,"Istron, Istro, 72100, Greece",8.1Very Good 520 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Room service', 'Restaurant', 'Free WiFi', 'Beachfront', 'Bar', 'Private beach area']","<span class=""bui-u-sr-only"">
Price
$1,245
</span>",280 feet²,['Pets\n\n\nPets are not allowed.'],
Cayo Exclusive Resort & Spa,"Plaka, Elounda, 72053, Greece",9.4Wonderful 332 reviews,"['2 swimming pools', 'Spa', 'Fitness center', 'Airport shuttle (free)', 'Non-smoking rooms', 'Restaurant', 'Facilities for disabled guests', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 2,619
</span>",33 m²,['Pets\n\n\nPets are not allowed.'],5
Aloe Boutique Hotel & Suites - adults only,"Almyrida Beach Road, Almyrida, 73008, Greece",9.0Wonderful 444 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Fitness center', 'Room service', 'Beachfront', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Price
RUB 94,353
</span>",32 m²,['Pets\n\n\nPets are not allowed.'],5
Anemos Luxury Grand Resort,"Kavros, Georgioupolis, Georgioupolis, 73007, Greece",8.7Excellent 81 reviews,"['2 swimming pools', 'Free parking', 'Non-smoking rooms', 'Airport shuttle', 'Room service', 'Restaurant', 'Spa', 'Facilities for disabled guests', 'Bar', 'Private beach area']","<span class=""bui-u-sr-only"">
Price
₹ 141,293
</span>",30 m²,['Pets\n\n\nPets are not allowed.'],5
Villa Daniela & Apartments,"Eparchiaki Odos Agiou Ioanni, Koutsounari, 72200, Greece",9.5Exceptional 46 reviews,"['2 swimming pools', 'Non-smoking rooms', 'Airport shuttle', 'Spa', 'Fitness center', 'Free parking', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
CAD 871
</span>",45 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 8:00 AM.', 'Pets\n\n\nPets are not allowed.']",5
"GDM Megaron, Historical Monument Hotel","9, D. Beaufort, Heraklio, 71202, Greece","9.4Wonderful 3,004 reviews","['Outdoor swimming pool', 'Free parking', 'Non-smoking rooms', 'Room service', 'Restaurant', 'Fitness center', 'Free WiFi', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Exceptional Breakfast']","<span class=""bui-u-sr-only"">
Price
₹ 97,113
</span>",32 m²,['Pets\n\n\nPets are not allowed.'],5
"Aquila Elounda Village Resort, Suites & Spa","Main Street, Elounda, 72053 , Greece",8.3Very Good 229 reviews,"['2 swimming pools', 'Spa', 'Fitness center', 'Airport shuttle', 'Non-smoking rooms', 'Beachfront', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Private beach area', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
RUB 178,539
</span>",31 m²,['Pets\n\n\nPets are not allowed.'],5
"Isla Brown Chania Resort & Spa, a member of Brown Hotels","Stavros, Stavros, 73100, Greece",9.5Exceptional 6 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Restaurant', 'Free WiFi', 'Family rooms', 'Tea/Coffee Maker in All Rooms', 'Bar']","<span class=""bui-u-sr-only"">
Original price
$1,376
Current price
$1,266
</span>",258 feet²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],
The Chania Hotel,"16 Platia 1866, Chania, 73135, Greece",9.6Exceptional 19 reviews,"['Indoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Fitness center', 'Facilities for disabled guests', 'Private Parking', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 1,612
Current price
€ 1,236
</span>",24 m²,['Pets\n\n\nPets are not allowed.'],5
Mythos Palace Resort & Spa,"Kavros, Kavros, Georgioupolis, 73007, Greece",9.3Wonderful 15 reviews,"['2 swimming pools', 'Non-smoking rooms', 'Airport shuttle', 'Spa', 'Fitness center', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Beachfront', 'Private beach area', 'Breakfast']","<span class=""bui-u-sr-only"">
Original price
CAD 3,432
Current price
CAD 2,917
</span>",30 m²,['Pets\n\n\nPets are not allowed.'],5
Hersonissos Palace,"Dedalou 10, Limenas Hersonissou, Hersonissos, 70014, Greece",8.0Very Good 220 reviews,"['2 swimming pools', 'Fitness center', 'Room service', 'Facilities for disabled guests', 'Restaurant', 'Free parking', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Private beach area', 'Good Breakfast']","<span class=""bui-u-sr-only"">
Price
$1,124
</span>",301 feet²,['Pets\n\n\nPets are not allowed.'],
Pilot Beach Resort,"Main Street, Georgioupolis, 73007, Greece",8.8Excellent 183 reviews,"['6 swimming pools', 'Non-smoking rooms', 'Spa', 'Airport shuttle', 'Free WiFi', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Beachfront', 'Private beach area', 'Exceptional Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 2,048
Current price
€ 1,885
</span>",30 m²,['Pets\n\n\nPets are not allowed.'],5
Contessa Del Mare,"Giorgos Dagarakis, Panormos Rethymno, 74057, Greece",9.9Exceptional 10 reviews,"['Outdoor swimming pool', 'Free parking', 'Non-smoking rooms', 'Facilities for disabled guests', 'Beachfront', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
₹ 381,573
</span>",240 m²,"['Smoking\n\nSmoking is not allowed.', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 7:00 AM.', 'Pets\n\n\nPets are not allowed.']",5
Aquila Rithymna Beach,"Adelianos Kampos, Adelianos Kampos, 74100, Greece",8.0Very Good 220 reviews,"['3 swimming pools', 'Non-smoking rooms', 'Free WiFi', 'Fitness center', 'Facilities for disabled guests', 'Free parking', 'Bar', 'Beachfront', 'Private beach area', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 1,393
</span>",24 m²,['Pets\n\n\nPets are not allowed.'],5
Stella Palace Aqua Park Resort,"Analipsi, Analipsi, Hersonissos, 70014, Greece","8.7Excellent 1,085 reviews","['2 swimming pools', 'Non-smoking rooms', 'Spa', 'Fitness center', 'Free parking', 'Room service', 'Restaurant', 'Beachfront', 'Bar', 'Private beach area']","<span class=""bui-u-sr-only"">
Original price
13,639 zł
Current price
12,555 zł
</span>",35 m²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],5
Lagon Life Spirit Boutique Hotel - Adults Only,"Profiti Ilia 132, Chania, 73133, Greece","9.2Wonderful 1,273 reviews","['Indoor swimming pool', 'Free parking', 'Airport shuttle', 'Spa', 'Room service', 'Free WiFi', '24-hour front desk', 'Terrace', 'Tea/Coffee Maker in All Rooms', 'Bar']","<span class=""bui-u-sr-only"">
Original price
$2,767
Current price
$2,352
</span>",323 feet²,['Pets\n\n\nPets are not allowed.'],
NEMA Design Hotel & Spa - Adults Only,"Beach Road, Analipsi, Hersonissos, 70014, Greece",8.8Excellent 529 reviews,"['Outdoor swimming pool', 'Airport shuttle', 'Non-smoking rooms', 'Spa', 'Fitness center', 'Room service', 'Restaurant', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Good Breakfast']","<span class=""bui-u-sr-only"">
Original price
10,628 zł
Current price
7,846 zł
</span>",22 m²,['Pets\n\n\nPets are not allowed.'],5
Enorme Ammos Beach Resort,"End of Dimokratias Str. Beach Road, Malia, Malia, 70007, Greece",9.3Wonderful 46 reviews,"['Outdoor swimming pool', 'Free parking', 'Non-smoking rooms', 'Airport shuttle', 'Spa', 'Room service', 'Restaurant', 'Beachfront', 'Tea/Coffee Maker in All Rooms', 'Bar']","<span class=""bui-u-sr-only"">
Original price
₹ 127,129
Current price
₹ 116,959
</span>",20 m²,['Pets\n\n\nPets are not allowed.'],5
Aldemar Knossos Villas,"Limenas Hersonissou, Anissaras, Hersonissos, 70014, Greece",10Exceptional 1 review,"['2 swimming pools', 'Non-smoking rooms', 'Spa', 'Fitness center', 'Free parking', 'Room service', 'Restaurant', 'Beachfront', 'Bar', 'Private beach area']","<span class=""bui-u-sr-only"">
Price
CAD 3,634
</span>",45 m²,['Pets\n\n\nPets are not allowed.'],5
Nautilux Rethymno by Mage Hotels,"23 Afstralon Polemiston, Rethymno, 74133, Greece",9.5Exceptional 376 reviews,"['3 swimming pools', 'Airport shuttle', 'Non-smoking rooms', 'Fitness center', 'Spa', 'Facilities for disabled guests', 'Restaurant', 'Free parking', 'Bar', 'Beachfront']","<span class=""bui-u-sr-only"">
Price
£1,156
</span>",237 feet²,['Pets\n\n\nPets are not allowed.'],5
Porto Platanias Beach - Luxury Selection,"Platanias, Platanias, 73100, Greece",8.7Excellent 204 reviews,"['2 swimming pools', 'Free WiFi', 'Non-smoking rooms', 'Airport shuttle', 'Spa', 'Fitness center', 'Facilities for disabled guests', 'Bar', 'Beachfront', 'Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 1,235
Current price
€ 1,138
</span>",20 m²,['Pets\n\n\nPets are not allowed.'],5
