name,location,reviews,facilities,price,size,rules,stars
Balos Beach,"Main Street, Kissamos, 73400, Greece","8.5Very Good 2,074 reviews","['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Fitness center', 'Room service', 'Restaurant', 'Bar', 'Private beach area', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Price
$879
</span>",377 feet²,['Pets\n\n\nPets are not allowed.'],
Atrion Hotel,"9 I.Chronaki Street, Heraklio, 71202, Greece","8.5Very Good 1,540 reviews","['Non-smoking rooms', 'Airport shuttle', 'Room service', 'Restaurant', 'Family rooms', '24-hour front desk', 'Bar', 'Excellent Breakfast']","<span class=""bui-u-sr-only"">
Price
$556
</span>",269 feet²,['Pets\n\n\nPets are not allowed.'],
Theo Star Beach Hotel,"Nikolaou Grammatikaki, Malia, 70007, Greece",8.5Very Good 94 reviews,"['Outdoor swimming pool', 'Airport shuttle', 'Free parking', 'Restaurant', 'Beachfront', 'Free WiFi', 'Family rooms', 'Bar', 'Private beach area', 'Breakfast']","<span class=""bui-u-sr-only"">
Original price
CAD 1,207
Current price
CAD 1,110
</span>",30 m²,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
Emi Seaside,"5 Koufonisi Str., Amoudara Herakliou, 71414, Greece",9.0Wonderful 321 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Free parking', 'Restaurant', 'Beachfront', 'Bar', 'Private beach area', 'Exceptional Breakfast']","<span class=""bui-u-sr-only"">
Original price
5,308 zł
Current price
3,520 zł
</span>",39 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 8:00 AM.', 'Pets\n\n\nPets are not allowed.']",3
Indigo Mare,"Platanias, Platanias, 73100, Greece",8.5Very Good 458 reviews,"['2 swimming pools', 'Non-smoking rooms', 'Fitness center', 'Restaurant', 'Free WiFi', 'Beachfront', 'Family rooms', 'Bar', 'Private beach area', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Price
$893
</span>",431 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 7:00 AM.', 'Pets\n\n\nFree!\nPets are allowed on request. No extra charges.']",
Infinity City Boutique Hotel,"ARIADNIS 9, Heraklio, 71202, Greece","8.6Excellent 3,585 reviews","['Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Family rooms', 'Tea/Coffee Maker in All Rooms', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Price
$944
</span>",203 feet²,['Pets\n\n\nPets are not allowed.'],
Mary Hotel & Mary Royal Suites,"Lasithiou 8, Platanes, 74100, Greece",9.3Wonderful 344 reviews,"['3 swimming pools', 'Non-smoking rooms', 'Airport shuttle', 'Fitness center', 'Free WiFi', 'Free parking', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Original price
€ 908
Current price
€ 753
</span>",25 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
Sofia Hotel,"Stadiou 57, Heraklio, 71601, Greece","7.8Good 3,054 reviews","['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Facilities for disabled guests', 'Restaurant', 'Free WiFi', 'Family rooms', '24-hour front desk', 'Bar', 'Good Breakfast']","<span class=""bui-u-sr-only"">
Price
$939
</span>",205 feet²,['Pets\n\n\nPets are not allowed.'],
Kasteli Studios & Apartments,"Panormo, Panormos Rethymno, 74057, Greece",7.8Good 312 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Family rooms', 'Bar', 'Good Breakfast']","<span class=""bui-u-sr-only"">
Original price
$1,598
Current price
$863
</span>",538 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",
Porto Alegre Hotel,"Kato Galatas, Kalamaki, 73100, Greece",8.4Very Good 273 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi', 'Beachfront', 'Family rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
£715
</span>",323 feet²,['Pets\n\n\nPets are not allowed.'],3
The Maxine Hotel - Adults Only,"Agia Galini, Agia Galini, 74056, Greece",8.0Very Good 5 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Free parking', 'Restaurant', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Original price
3,425 zł
Current price
3,154 zł
</span>",50 m²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],3
Elektra Beach Hotel,"Kalamaki, Kalamaki, 73100, Greece",9.0Wonderful 621 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Room service', 'Free WiFi', 'Beachfront', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Original price
$959
Current price
$767
</span>",463 feet²,['Pets\n\n\nPets are not allowed.'],
Melitti Hotel,"12 Sgourafogianni Str. (Perivolia), Rethymno, 74100, Greece",8.7Excellent 398 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Private Parking', 'Free WiFi', 'Family rooms', 'Good Breakfast']","<span class=""bui-u-sr-only"">
Original price
$957
Current price
$756
</span>",441 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 10:00 PM and 8:00 AM.', 'Pets\n\n\nPets are allowed on request. Charges may apply.']",
Mira Living Concept Suites Adults Only,"Odos Nirou, Kokkini Khanion, 71500, Greece",8.7Excellent 125 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Free parking', 'Restaurant', 'Room service', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 740
Current price
€ 681
</span>",30 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
Dedalos Beach Hotel,"Sfakaki, Sfakaki, 74100, Greece",8.3Very Good 52 reviews,"['Outdoor swimming pool', 'Airport shuttle', 'Fitness center', 'Restaurant', 'Free parking', 'Room service', 'Beachfront', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Original price
£651
Current price
£599
</span>",344 feet²,['Pets\n\n\nPets are not allowed.'],3
Olive Coast Suites,"Agathias, Palekastron, 72300, Greece",8.9Excellent 20 reviews,"['Non-smoking rooms', 'Free parking', 'Room service', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
$869
Current price
$799
</span>",786 feet²,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are allowed on request. Charges may apply.']",
Cost Mari Almyrida New by ZAGO Boutiqe hotels,"Almirída, Almyrida, 73008, Greece",9.0Wonderful 62 reviews,"['Outdoor swimming pool', 'Free parking', 'Non-smoking rooms', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
₹ 77,690
Current price
₹ 60,288
</span>",40 m²,['Pets\n\n\nPets are not allowed.'],3
Veranda Rossa Suites,"Patriarxou Grigoriou 3Α - Koronaiou, Rethymno, 74100, Greece",9.0Wonderful 396 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$804
</span>",344 feet²,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",
Christina Luxury Villas,"Monis Gonias 30 30, Chania, 73131, Greece",8.0Very Good 125 reviews,"['Airport shuttle', 'Non-smoking rooms', 'Free parking', 'Free WiFi', 'Beachfront', 'Family rooms', 'Terrace', 'BBQ facilities', 'Laundry']","<span class=""bui-u-sr-only"">
Price
£769
</span>",1184 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
Lena Beach Hotel,"Kalathas, Kalathas, 73100, Greece",8.9Excellent 380 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Restaurant', 'Free WiFi', 'Beachfront', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Price
CAD 1,110
</span>",20 m²,['Pets\n\n\nPets are not allowed.'],3
Archipelagos Hotel,"Odissea Eliti 2, Rethymno, 74100, Greece",9.4Wonderful 640 reviews,"['2 swimming pools', 'Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Restaurant', 'Room service', 'Free WiFi', 'Beachfront', 'Bar', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Price
CAD 1,081
</span>",35 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
Villa Koutsakis,"Kali Limenes, Chrysostomos, Kaloi Limenes, 70400, Greece",8.3Very Good 295 reviews,"['Non-smoking rooms', 'Free WiFi', 'Beachfront', 'Family rooms', 'Free parking', 'Restaurant', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 809
Current price
€ 744
</span>",30 m²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],3
Skajado Holiday Apartments,"Stalis Pediados 361, Stalís, 70007, Greece",9.2Wonderful 252 reviews,"['Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Free WiFi', 'Beachfront', 'Family rooms', 'Private beach area']","<span class=""bui-u-sr-only"">
Price
$849
</span>",538 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",
Kastri Mare Sea View Residences by Estia,"Kastri Beach Road, Keratokampos, 70004, Greece",9.3Wonderful 84 reviews,"['Free parking', 'Non-smoking rooms', 'Room service', 'Beachfront', 'Free WiFi', 'Family rooms', 'Airport shuttle']","<span class=""bui-u-sr-only"">
Price
PEN 2,824
</span>",40 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 8:00 AM.', 'Pets\n\n\nPets are not allowed.']",3
Panormo Beach Hotel,"Main Street, Panormos Rethymno, 74057, Greece",8.3Very Good 171 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Room service', 'Free parking', 'Beachfront', 'Free WiFi', 'Family rooms', 'Bar', 'Good Breakfast']","<span class=""bui-u-sr-only"">
Price
R$ 3,875
</span>",27 m²,['Pets\n\n\nPets are not allowed.'],3
Nikolas Apartments,"Ko str. 6, Amoudara Herakliou, 71414, Greece",9.0Wonderful 154 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Free WiFi', 'Beachfront', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
CAD 1,038
</span>",50 m²,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
Monachus Monachus,"Fragokastello, Frangokastello, 73011, Greece",9.0Wonderful 336 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Original price
CAD 1,081
Current price
CAD 1,027
</span>",55 m²,['Pets\n\n\nPets are not allowed.'],3
Matala Bay Hotel & Apartments,"Main Street, Matala, 702 00, Greece","8.0Very Good 1,492 reviews","['Outdoor swimming pool', 'Free WiFi', 'Non-smoking rooms', 'Airport shuttle', 'Restaurant', 'Free parking', 'Family rooms', 'Bar', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 808
Current price
€ 744
</span>",32 m²,['Pets\n\n\nPets are not allowed.'],3
Baladinos Apartments,"Gerani, Gerani, 73100, Greece",9.1Wonderful 97 reviews,"['Non-smoking rooms', 'Free WiFi', 'Restaurant', 'Beachfront', 'Family rooms', 'Free parking', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Original price
ALL 76,662
Current price
ALL 70,529
</span>",30 m²,"['Smoking\n\nSmoking is not allowed.', 'Quiet hours\n\n\nGuests need be quiet between 3:00 PM and 5:00 PM.', 'Pets\n\n\nFree!\nPets are allowed on request. No extra charges.']",3
Erivolos Studios & Apartments,"Main Street, Ligaria, 71500, Greece",8.7Excellent 77 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Restaurant', 'Free WiFi', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
¥109,199
</span>",40 m²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nPets are not allowed.']",3
Stella Beach Hotel,"Panormos Rethymno, Panormos Rethymno, 74057, Greece",8.7Excellent 103 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Room service', 'Restaurant', 'Free WiFi', 'Beachfront', 'Bar', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Price
$762
</span>",226 feet²,['Pets\n\n\nPets are not allowed.'],
Sunrise Hotel & Apartments,"Rodakino, Rodakino, 74060, Greece",8.0Very Good 151 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Facilities for disabled guests', 'Restaurant', 'Free WiFi', 'Family rooms', 'Bar', 'Exceptional Breakfast']","<span class=""bui-u-sr-only"">
Price
$759
</span>",592 feet²,['Pets\n\n\nPets are not allowed.'],
Ermis Suites,"Main Street, Platanias, 73014, Greece",8.8Excellent 154 reviews,"['Non-smoking rooms', 'Free parking', 'Beachfront', 'Airport shuttle', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
Rp 13,303,859
</span>",50 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 7:00 AM.', 'Pets\n\n\nPets are not allowed.']",3
Villea Village,"Analipsi, Makry Gialos, 72055, Greece",8.3Very Good 264 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free WiFi', 'Family rooms', 'Free parking', 'Restaurant', 'Bar', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 725
Current price
€ 668
</span>",23 m²,['Pets\n\n\nPets are not allowed.'],3
Falasarna Bay,"Falasarna, Falasarna, 73400, Greece","8.7Excellent 1,129 reviews","['Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Family rooms', 'Beachfront', 'Free WiFi', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Price
$764
</span>",377 feet²,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",
Thalia deco City & Beach Hotel,"El. Venizelou 176, Limenas Hersonissou, Hersonissos, 70014, Greece",9.2Wonderful 338 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Fitness center', 'Free parking', 'Restaurant', 'Free WiFi', 'Family rooms', 'Bar', 'Exceptional Breakfast']","<span class=""bui-u-sr-only"">
Original price
AED 3,486
Current price
AED 2,789
</span>",33 m²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],3
Rethymno Village,"Machis Kritis 199, Platanes, 74100, Greece",8.5Very Good 377 reviews,"['2 swimming pools', 'Airport shuttle', 'Free WiFi', 'Non-smoking rooms', 'Restaurant', 'Free parking', 'Family rooms', 'Bar', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 600
</span>",25 m²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],3
Castro Hotel,"A.Papandreou str. 301, Amoudara Herakliou, 71414, Greece",8.2Very Good 522 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Room service', 'Restaurant', 'Facilities for disabled guests', 'Free WiFi', 'Family rooms', 'Bar', 'Good Breakfast']","<span class=""bui-u-sr-only"">
Original price
RUB 63,219
Current price
RUB 58,161
</span>",17 m²,['Pets\n\n\nPets are not allowed.'],3
Mirtilos Studios & Apartments,"Kissamos, Kissamos, 73400, Greece",8.7Excellent 420 reviews,"['Outdoor swimming pool', 'Free WiFi', 'Non-smoking rooms', 'Airport shuttle', 'Facilities for disabled guests', 'Free parking', 'Family rooms', 'Bar', 'Good Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 723
</span>",30 m²,['Pets\n\n\nPets are not allowed.'],3
Apollon Hotel Apartments,"Neas Fokeas St., Platanes, 74100, Greece",8.7Excellent 112 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Family rooms', 'Free WiFi', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
$782
</span>",484 feet²,['Pets\n\n\nPets are not allowed.'],
Beach House,"Paralia Telwneiou, Kissamos, 73400, Greece",9.5Exceptional 28 reviews,"['Free parking', 'Free WiFi', 'Beachfront', 'Family rooms', 'Private beach area']","<span class=""bui-u-sr-only"">
Price
$831
</span>",527 feet²,['Pets\n\n\nFree!\nPets are allowed. No extra charges.'],
Lygaria Beach Apts,"Αγια Πελαγια, Ligaria, 71500, Greece",8.6Excellent 21 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
€ 878
Current price
€ 702
</span>",52 m²,"['Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 2:00 PM and 5:00 PM.', 'Pets\n\n\nPets are not allowed.']",3
Bali Beach and Sofia Village,"Main Street, Bali, 74057, Greece",8.0Very Good 858 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Room service', 'Restaurant', 'Free WiFi', 'Beachfront', 'Family rooms', 'Bar', 'Private beach area']","<span class=""bui-u-sr-only"">
Price
$879
</span>",194 feet²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nFree!\nPets are allowed on request. No extra charges.']",
Aphrodite Beachfront,"Aphrodite Beachfront Pyrgos Psilonerou, Pírgos Psilonérou, 73014, Greece",9.0Wonderful 71 reviews,"['Outdoor swimming pool', 'Free parking', 'Non-smoking rooms', 'Free WiFi', 'Beachfront', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$965
</span>",538 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",
Kastro Hotel,"Theotokopoulou 22, Heraklio, 71202, Greece","9.0Wonderful 2,461 reviews","['Non-smoking rooms', 'Private Parking', 'Room service', 'Restaurant', 'Free WiFi', '24-hour front desk', 'Bar', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Price
$804
</span>",183 feet²,['Pets\n\n\nPets are not allowed.'],
Balito,"Κεντρικός δρόμος, Kato Galatas, 73100, Greece",9.1Wonderful 267 reviews,"['Outdoor swimming pool', 'Free parking', 'Non-smoking rooms', 'Free WiFi', 'Family rooms', 'Bar', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Price
R$ 3,854
</span>",35 m²,"['Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 6:00 AM.', 'Pets\n\n\nPets are not allowed.']",3
Anna Katerina Apartments,"Georgiou Seferi, Platanias, 73100, Greece",8.5Very Good 122 reviews,"['Free WiFi', 'Non-smoking rooms', 'Airport shuttle', 'Facilities for disabled guests', 'Beachfront', 'Room service', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
€ 723
</span>",50 m²,"['Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 8:00 AM.', 'Pets\n\n\nPets are not allowed.']",3
Fata Morgana Studios & Apartments,"Sfakia, Frangokastello, 73011, Greece",9.0Wonderful 375 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Beachfront', 'Facilities for disabled guests', 'Room service', 'Free WiFi', 'Restaurant', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
CAD 1,089
</span>",55 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 7:00 PM and 11:00 AM.', 'Pets\n\n\nPets are not allowed.']",3
Sea Breeze,"Kalamaki, Chania, Kalamaki, 73100, Greece",8.8Excellent 152 reviews,"['Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Free WiFi', 'Beachfront', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
$858
Current price
$772
</span>",409 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 7:00 AM.', 'Pets\n\n\nFree!\nPets are allowed on request. No extra charges.']",
Parthenis Hotel & Suites,"Arsinois Str., Malia, 70007, Greece",8.4Very Good 331 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Room service', 'Free parking', 'Family rooms', 'Free WiFi', 'Bar', 'Private beach area', 'Good Breakfast']","<span class=""bui-u-sr-only"">
Price
$764
</span>",452 feet²,['Pets\n\n\nPets are not allowed.'],
Eden Beach Hotel,"Palea Ethniki Odos Kissamou Chanion 45, Agia Marina Nea Kydonias, 73014, Greece",9.4Wonderful 163 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Beachfront', 'Free WiFi', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
€ 710
</span>",30 m²,['Pets\n\n\nPets are not allowed.'],3
