name,location,reviews,facilities,price,size,rules,stars
Rimida Villas,"Oia, Oia, 84702, Greece",9.4Wonderful 350 reviews,"['Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Free WiFi', 'Room service', 'Terrace', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Price
$2,896
</span>",377 feet²,"['Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 2:00 PM and 6:00 PM.', 'Pets\n\n\nPets are not allowed.']",
Apanemo Hotel & Suites,"Off Main Street, Akrotiri, 84700, Greece",9.5Exceptional 395 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Free parking', 'Bar', 'Exceptional Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 2,068
Current price
€ 1,903
</span>",15 m²,['Pets\n\n\nFree!\nPets are allowed. No extra charges.'],
Stella Rocca A Mare,"Imerovigli, Imerovigli, 84700, Greece",9.5Exceptional 209 reviews,"['Outdoor swimming pool', 'Airport shuttle', 'Non-smoking rooms', 'Room service', 'Free WiFi', 'Terrace', 'Bar']","<span class=""bui-u-sr-only"">
Original price
21,546 zł
Current price
19,823 zł
</span>",21 m²,['Pets\n\n\nPets are not allowed.'],
Astro Palace Hotel & Suites,"Fira, Fira, 84700, Greece",9.3Wonderful 452 reviews,"['2 swimming pools', 'Airport shuttle', 'Non-smoking rooms', 'Fitness center', 'Spa', 'Facilities for disabled guests', 'Restaurant', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Good Breakfast']","<span class=""bui-u-sr-only"">
Price
£2,137
</span>",377 feet²,['Pets\n\n\nPets are allowed on request. Charges may apply.'],5
Honeymoon Petra Villas,"Imerovigli, Imerovigli, 84700, Greece",9.5Exceptional 225 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Spa', 'Fitness center', 'Room service', 'Restaurant', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Price
$3,258
</span>",377 feet²,['Pets\n\n\nPets are allowed on request. Charges may apply.'],
Ducato Di Oia,"Oia, Oia, 84702, Greece",8.8Excellent 402 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Free WiFi', 'Room service', 'Terrace', 'Tea/Coffee Maker in All Rooms', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Price
$3,519
</span>",269 feet²,['Pets\n\n\nPets are not allowed.'],
Eucalyptus Houses,"Mesaria, Mesaria, 84700, Greece",8.7Excellent 95 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
$1,110
</span>",269 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 3:00 PM and 5:00 PM.', 'Pets\n\n\nPets are not allowed.']",
Katikies Garden Santorini - The Leading Hotels Of The World,"Fira, Fira, 84700, Greece",8.9Excellent 151 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Spa', 'Free parking', 'Restaurant', 'Room service', 'Free WiFi', 'Bar', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Price
CAD 4,014
</span>",46 m²,['Pets\n\n\nPets are allowed. Charges may apply.'],5
Kasimatis by La Perla - Adults Only,"Imerovigli, Imerovigli, 84700, Greece",9.3Wonderful 746 reviews,"['Indoor swimming pool', 'Airport shuttle', 'Non-smoking rooms', 'Restaurant', 'Room service', 'Free parking', 'Free WiFi', 'Family rooms', 'Bar', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Price
£2,556
</span>",646 feet²,['Pets\n\n\nPets are not allowed.'],4
Cresanto Luxury Suites,"Eparchiaki Odos Firon-Ias, Imerovigli, 84700, Greece",9.3Wonderful 243 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Spa', 'Fitness center', 'Room service', 'Restaurant', 'Free parking', 'Free WiFi', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
$2,756
</span>",431 feet²,['Pets\n\n\nPets are not allowed.'],
Kamares Apartments,"Fira, Fira, 84700, Greece",9.4Wonderful 444 reviews,"['Free WiFi', 'Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Family rooms', 'Terrace', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 2,300
Current price
€ 2,116
</span>",30 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 2:00 PM and 6:00 PM.', 'Pets\n\n\nPets are not allowed.']",4
Kalimera Hotel,"Akrotiriou - Megalochoriou Road, Akrotiri, 847 00, Greece",9.0Wonderful 283 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
CAD 1,673
</span>",30 m²,['Pets\n\n\nPets are not allowed.'],3
Meltemi Village Hotel,"Main Street, Perissa, 84703, Greece",8.6Excellent 583 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Fitness center', 'Free WiFi', 'Family rooms', 'Bar', 'Good Breakfast']","<span class=""bui-u-sr-only"">
Original price
$2,912
Current price
$2,330
</span>",237 feet²,['Pets\n\n\nPets are not allowed.'],
Tzekos Villas,"Fira, Fira, 84700, Greece",8.6Excellent 888 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Free WiFi', 'Room service', 'Family rooms', 'Terrace', '24-hour front desk', 'Bar']","<span class=""bui-u-sr-only"">
Price
MXN 34,778
</span>",30 m²,['Pets\n\n\nPets are not allowed.'],
White Lily Santorini - Adults Only 16 Plus,"Perivolos Beach Perivolos Beach, Perivolos, 84700, Greece",9.2Wonderful 67 reviews,"['Outdoor swimming pool', 'Airport shuttle', 'Non-smoking rooms', 'Free parking', 'Free WiFi']","<span class=""bui-u-sr-only"">
Original price
£1,087
Current price
£1,001
</span>",431 feet²,['Pets\n\n\nFree!\nPets are allowed. No extra charges.'],
Kalisti Hotel & Suites,"Fira, Fira, 84700, Greece",8.6Excellent 666 reviews,"['Outdoor swimming pool', 'Free parking', 'Non-smoking rooms', 'Airport shuttle', 'Room service', 'Restaurant', 'Free WiFi', 'Family rooms', 'Bar', 'Excellent Breakfast']","<span class=""bui-u-sr-only"">
Original price
₹ 187,251
Current price
₹ 144,183
</span>",18 m²,['Pets\n\n\nPets are not allowed.'],4
San Antonio - Small Luxury Hotels of the World,"Main Street, Imerovigli, 84700, Greece",9.6Exceptional 624 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Spa', 'Free parking', 'Restaurant', 'Free WiFi', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Exceptional Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 3,205
Current price
€ 2,886
</span>",25 m²,['Pets\n\n\nPets are not allowed.'],4
La Ponta Villas & Suites,"Eparchiaki Odos Akrotiriou, Akrotiri, 84700, Greece",9.6Exceptional 62 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Restaurant', 'Free parking', 'Room service', 'Free WiFi', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Original price
RUB 306,066
Current price
RUB 260,156
</span>",85 m²,['Pets\n\n\nPets are not allowed.'],
Echoes Luxury Suites,"Oia Santorini, Oia, 84702, Greece",9.7Exceptional 189 reviews,"['Airport shuttle', 'Free WiFi', 'Non-smoking rooms', 'Room service', 'Terrace', 'Exceptional Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 12,243
</span>",63 m²,['Pets\n\n\nPets are not allowed.'],
Impressive One,"Pyrgos, Pyrgos, 84700, Greece",8.8Excellent 271 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Room service', 'Free parking', 'Free WiFi', 'Tea/Coffee Maker in All Rooms']","<span class=""bui-u-sr-only"">
Price
$1,998
</span>",291 feet²,['Pets\n\n\nPets are not allowed.'],
Secret View Hotel,"View Hotel by Secret Santorini, Oia, 84702, Greece",9.2Wonderful 431 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Free WiFi', 'Room service', 'Restaurant', 'Spa', 'Bar', 'Exceptional Breakfast']","<span class=""bui-u-sr-only"">
Price
$2,219
</span>",258 feet²,['Pets\n\n\nPets are not allowed.'],
Kallisto,"Imerovigli, Imerovigli, 84700 , Greece",9.0Wonderful 186 reviews,"['Outdoor swimming pool', 'Airport shuttle', 'Non-smoking rooms', 'Room service', 'Free parking', 'Free WiFi', 'Terrace', 'Bar']","<span class=""bui-u-sr-only"">
Price
CHF 2,009
</span>",60 m²,['Pets\n\n\nPets are not allowed.'],
Santorini Villas,"Vourvoulos, Vourvoulos, 84700, Greece",9.3Wonderful 295 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Free WiFi', 'Bar']","<span class=""bui-u-sr-only"">
Price
$1,716
</span>",431 feet²,['Pets\n\n\nPets are not allowed.'],
Kapari Natural Resort,"Imerovigli, Imerovigli, 84700, Greece",9.4Wonderful 354 reviews,"['Outdoor swimming pool', 'Airport shuttle', 'Non-smoking rooms', 'Restaurant', 'Room service', 'Free WiFi', 'Family rooms', 'Terrace', 'Bar', 'Excellent Breakfast']","<span class=""bui-u-sr-only"">
Price
£3,497
</span>",484 feet²,['Pets\n\n\nPets are not allowed.'],5
Anastasia Princess Luxury Residence - Adults Only,"Perissa, Perissa, 84703, Greece",9.6Exceptional 362 reviews,"['3 swimming pools', 'Free WiFi', 'Airport shuttle', 'Non-smoking rooms', 'Spa', 'Fitness center', 'Free parking', 'Beachfront', 'Tea/Coffee Maker in All Rooms', 'Bar']","<span class=""bui-u-sr-only"">
Original price
€ 1,643
Current price
€ 1,511
</span>",25 m²,['Pets\n\n\nPets are not allowed.'],4
Nefeli Homes,"Off Main Street, Imerovigli, 84700, Greece",9.1Wonderful 301 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle (free)', 'Free parking', 'Free WiFi', 'Family rooms', 'Terrace', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Price
CAD 3,187
</span>",45 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",4
Santorini's Balcony,"Thiras - Oias Road, Imerovigli, 84700, Greece",9.1Wonderful 297 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Room service', 'Restaurant', 'Free parking', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Exceptional Breakfast']","<span class=""bui-u-sr-only"">
Original price
$4,182
Current price
$3,387
</span>",280 feet²,['Pets\n\n\nPets are not allowed.'],
Nautilus Dome,"Fira, Fira, 84700, Greece",9.4Wonderful 845 reviews,"['Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Free WiFi', 'Family rooms', 'Terrace', '24-hour front desk', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Price
$1,797
</span>",377 feet²,['Pets\n\n\nPets are allowed on request. Charges may apply.'],
Edem Luxury Hotel,"Finikia, Oia, Oia, 84702, Greece",9.5Exceptional 295 reviews,"['Airport shuttle', 'Non-smoking rooms', 'Restaurant', 'Free WiFi', 'Facilities for disabled guests', 'Room service', 'Terrace', 'Bar', 'Tea/Coffee Maker in All Rooms', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Price
XOF 3,279,785
</span>",26 m²,['Pets\n\n\nPets are not allowed.'],5
Alunia Incognito Suites - Adults Only,"Eparchiaki Odos Pirgou Kallistis, Pyrgos, 84700, Greece",8.9Excellent 234 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Room service', 'Free parking', 'Free WiFi', 'Good Breakfast']","<span class=""bui-u-sr-only"">
Price
$1,762
</span>",323 feet²,['Pets\n\n\nPets are not allowed.'],
Santa Elena,"Achileos Street, Kamari, 84700, Greece",9.6Exceptional 278 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Room service', 'Free WiFi', 'Exceptional Breakfast']","<span class=""bui-u-sr-only"">
Price
$1,158
</span>",215 feet²,['Pets\n\n\nPets are not allowed.'],
Summer Time Villa,"Main Street, Fira, 84700, Greece",9.2Wonderful 705 reviews,"['Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Free WiFi', 'Family rooms', 'Terrace']","<span class=""bui-u-sr-only"">
Price
$1,448
</span>",484 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 8:00 AM.', 'Pets\n\n\nPets are not allowed.']",
Akis Hotel,"Kamari, Kamari, 84700, Greece",9.0Wonderful 214 reviews,"['Non-smoking rooms', 'Free WiFi', 'Bar']","<span class=""bui-u-sr-only"">
Original price
CAD 1,687
Current price
CAD 1,242
</span>",18 m²,['Pets\n\n\nPets are not allowed.'],2
Panorama Boutique Hotel,"Fira, Fira, 84700, Greece",9.2Wonderful 365 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Room service', 'Free WiFi', 'Terrace', '24-hour front desk', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Price
SCR 63,982
</span>",40 m²,['Pets\n\n\nPets are not allowed.'],
White Concept Caves,"Fira Santorini, Fira, 84700, Greece",9.1Wonderful 130 reviews,"['Outdoor swimming pool', 'Airport shuttle', 'Non-smoking rooms', 'Free WiFi', 'Free parking', '24-hour front desk', 'Good Breakfast']","<span class=""bui-u-sr-only"">
Price
$ 555,478
</span>",42 m²,['Pets\n\n\nPets are not allowed.'],
Afroessa Hotel by Pearl Hotel Collection,"Maganari, Imerovigli, 84700, Greece",8.9Excellent 139 reviews,"['Outdoor swimming pool', 'Airport shuttle', 'Non-smoking rooms', 'Free WiFi', 'Restaurant', 'Room service', 'Terrace', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 2,140
Current price
€ 1,579
</span>",25 m²,['Pets\n\n\nPets are not allowed.'],4
Daylight Hotel,"Perissa, Perissa, 84703, Greece",9.6Exceptional 219 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Free WiFi', 'Beachfront']","<span class=""bui-u-sr-only"">
Price
$1,634
</span>",301 feet²,['Pets\n\n\nPets are not allowed.'],
Tamarix Del Mar Suites,"Main Street, Kamari, 84700, Greece",9.2Wonderful 340 reviews,"['2 swimming pools', 'Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Fitness center', 'Facilities for disabled guests', 'Free parking', 'Room service', 'Tea/Coffee Maker in All Rooms', 'Bar']","<span class=""bui-u-sr-only"">
Original price
8,351 zł
Current price
7,690 zł
</span>",50 m²,['Pets\n\n\nPets are not allowed.'],5
Alesahne Beach Hotel,"Kamari, Kamari, 84700, Greece",8.6Excellent 441 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Restaurant', 'Room service', 'Free WiFi', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Private beach area', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Price
CAD 1,809
</span>",17 m²,['Pets\n\n\nPets are not allowed.'],
Abyss,"Oia, Oia, 84702, Greece",9.7Exceptional 155 reviews,"['Indoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Room service', 'Free WiFi', 'Terrace', 'Breakfast']","<span class=""bui-u-sr-only"">
Original price
₪ 25,383
Current price
₪ 18,682
</span>",45 m²,['Pets\n\n\nPets are not allowed.'],5
Abyss,"Oia, Oia, 84702, Greece",,,,,[],
Evgenia Villas & Suites by Calm Collection,"Main Street, Fira, 84700, Greece",9.0Wonderful 443 reviews,"['Outdoor swimming pool', 'Free parking', 'Non-smoking rooms', 'Room service', 'Restaurant', 'Airport shuttle', 'Free WiFi', 'Family rooms', 'Tea/Coffee Maker in All Rooms', 'Bar']","<span class=""bui-u-sr-only"">
Original price
EGP 68,393
Current price
EGP 62,922
</span>",20 m²,['Pets\n\n\nPets are not allowed.'],
Villa Irini Fira - Adults Only,"Fira, Fira, 84700, Greece",9.1Wonderful 388 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Room service', 'Restaurant', 'Free WiFi', 'Terrace', 'Tea/Coffee Maker in All Rooms', 'Excellent Breakfast']","<span class=""bui-u-sr-only"">
Price
$2,437
</span>",323 feet²,['Pets\n\n\nPets are not allowed.'],
Sophia Luxury Suites,"Imerovigli, Imerovigli, 84700, Greece",8.8Excellent 229 reviews,"['Airport shuttle', 'Non-smoking rooms', 'Free parking', 'Room service', 'Free WiFi', 'Terrace']","<span class=""bui-u-sr-only"">
Original price
RUB 188,348
Current price
RUB 150,679
</span>",17 m²,['Pets\n\n\nPets are allowed on request. Charges may apply.'],
Ambition Suites,"Oia Santorini Greece, Oia, 84702, Greece",9.8Exceptional 289 reviews,"['Non-smoking rooms', 'Free WiFi', 'Terrace', 'Tea/Coffee Maker in All Rooms', 'Breakfast']","<span class=""bui-u-sr-only"">
Original price
$5,175
Current price
$3,726
</span>",388 feet²,['Pets\n\n\nPets are not allowed.'],
Aspaki by Art Maisons,"Oia, Oia, 84702, Greece",9.6Exceptional 184 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Family rooms', 'Room service', 'Free WiFi', 'Spa', 'Bar', 'Exceptional Breakfast']","<span class=""bui-u-sr-only"">
Original price
¥1,228,297
Current price
¥982,638
</span>",35 m²,['Pets\n\n\nPets are not allowed.'],5
Kalestesia Suites,"Akrotiri, Akrotiri, 84700, Greece",9.4Wonderful 257 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Restaurant', 'Spa', 'Free parking', 'Room service', 'Family rooms', 'Tea/Coffee Maker in All Rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
8,245 zł
</span>",35 m²,['Pets\n\n\nPets are not allowed.'],
Evgenia Villas & Suites by Calm Collection,"Main Street, Fira, 84700, Greece",9.0Wonderful 443 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Room service', 'Restaurant', 'Free WiFi', 'Family rooms', 'Tea/Coffee Maker in All Rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
RUB 179,947
</span>",20 m²,['Pets\n\n\nPets are not allowed.'],
Epic View Suites,"AKROTIRI SANTORINI, Akrotiri, 84700, Greece",8.9Excellent 121 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Room service', 'Free parking', 'Free WiFi', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
SAR 6,272
</span>",40 m²,['Pets\n\n\nPets are not allowed.'],
Villa Irini Fira - Adults Only,"Fira, Fira, 84700, Greece",9.1Wonderful 388 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Free parking', 'Restaurant', 'Room service', 'Terrace', 'Tea/Coffee Maker in All Rooms', 'Excellent Breakfast']","<span class=""bui-u-sr-only"">
Price
10,224 zł
</span>",30 m²,['Pets\n\n\nPets are not allowed.'],4
Summer Time Villa,"Main Street, Fira, 84700, Greece",9.2Wonderful 705 reviews,"['Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Free WiFi', 'Family rooms', 'Terrace']","<span class=""bui-u-sr-only"">
Price
$1,448
</span>",484 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 8:00 AM.', 'Pets\n\n\nPets are not allowed.']",
Sophia Luxury Suites,"Imerovigli, Imerovigli, 84700, Greece",8.8Excellent 229 reviews,"['Airport shuttle', 'Non-smoking rooms', 'Room service', 'Free parking', 'Free WiFi', 'Terrace']","<span class=""bui-u-sr-only"">
Original price
$ 557,802
Current price
$ 410,542
</span>",17 m²,['Pets\n\n\nPets are allowed on request. Charges may apply.'],
Ambition Suites,"Oia Santorini Greece, Oia, 84702, Greece",9.8Exceptional 289 reviews,"['Non-smoking rooms', 'Free WiFi', 'Terrace', 'Tea/Coffee Maker in All Rooms', 'Breakfast']","<span class=""bui-u-sr-only"">
Original price
CAD 6,262
Current price
CAD 5,009
</span>",36 m²,['Pets\n\n\nPets are not allowed.'],
