name,location,reviews,facilities,price,size,rules,stars
Marine Dream,"Plaka Beach, Plaka, 84300, Greece",8.7Excellent 89 reviews,"['Non-smoking rooms', 'Airport shuttle (free)', 'Free parking', 'Free WiFi', 'Beachfront', 'Family rooms', 'Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 562
Current price
€ 517
</span>",40 m²,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
"""Palatiana Agriturismo-Philoxenia Cottages"", Private Nature Retreats","NAXOS 1 PER. GROTTA PALATIANA, Galini, 84300, Greece",9.5Exceptional 52 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Free WiFi', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Original price
CAD 667
Current price
CAD 613
</span>",27 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
Scala Apartments,"Main Street, Kastraki, 84300, Greece",9.6Exceptional 98 reviews,"['Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Room service', 'Restaurant', 'Free WiFi', 'Family rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
$408
</span>",194 feet²,['Pets\n\n\nPets are allowed. Charges may apply.'],
Naxos Filoxenia Hotel,"Evagellou D. Michelopoulou str,, Galini, 84300, Greece",9.2Wonderful 77 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Original price
£286
Current price
£229
</span>",215 feet²,['Pets\n\n\nPets are not allowed.'],3
Argo Boutique Hotel,"Kinidaros Street, Naxos Chora, 84 300, Greece","8.6Excellent 1,125 reviews","['Outdoor swimming pool', 'Non-smoking rooms', 'Spa', 'Airport shuttle', 'Fitness center', 'Room service', 'Free parking', 'Free WiFi', 'Bar', 'Excellent Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 548
</span>",19 m²,['Pets\n\n\nPets are not allowed.'],4
Iliada Suites,"Iakovou kampaneli 9, Naxos Chora, 84 300, Greece",9.4Wonderful 209 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Room service', 'Free WiFi', 'Beachfront', 'Excellent Breakfast']","<span class=""bui-u-sr-only"">
Price
CAD 2,087
</span>",36 m²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nPets are not allowed.']",4
Cycladic Islands Hotel & Spa,"Main Street, Agia Anna Naxos, 84300, Greece",8.9Excellent 155 reviews,"['Indoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Spa', 'Room service', 'Facilities for disabled guests', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Price
$627
</span>",280 feet²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],
Hotel Semeli,"Agios Prokopios, Agios Prokopios, 84300, Greece",8.9Excellent 504 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$328
</span>",194 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 3:00 PM and 6:00 PM.', 'Pets\n\n\nPets are not allowed.']",
Sofia Studios Town,"ΧΩΡΑ ΝΑΞΟΥ, Naxos Chora, 84300, Greece",,"['Free WiFi', 'Non-smoking rooms', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
€ 332
</span>",27 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nFree!\nPets are allowed. No extra charges.']",
Depis apartments & suites,"Naxos Chora, Naxos Chora, 84300, Greece",8.7Excellent 99 reviews,"['Non-smoking rooms', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$505
</span>",301 feet²,['Pets\n\n\nPets are not allowed.'],
Saint George Hotel,"Agios Georgios, Naxos Chora, 84300, Greece",8.7Excellent 371 reviews,"['Non-smoking rooms', 'Free parking', 'Room service', 'Free WiFi', 'Beachfront']","<span class=""bui-u-sr-only"">
Price
€ 740
</span>",16 m²,['Pets\n\n\nPets are not allowed.'],1
villa polemis,"Αγια Αννα 1ος,2ος, Agia Anna Naxos, 84300, Greece",7.9Good 101 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi', 'Beachfront', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
1,004 zł
Current price
940 zł
</span>",,['Pets\n\n\nFree!\nPets are allowed. No extra charges.'],
Iphimedeia Luxury Hotel & Suites,"Saint George Airport Road, Naxos Chora, 84300, Greece",9.6Exceptional 192 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Room service', 'Free WiFi', 'Family rooms', 'Bar', 'Exceptional Breakfast']","<span class=""bui-u-sr-only"">
Original price
¥94,803
Current price
¥82,858
</span>",25 m²,['Pets\n\n\nPets are not allowed.'],4
Kouros,"Main Street, Apollon, 84301, Greece",8.7Excellent 155 reviews,"['Non-smoking rooms', 'Free parking', 'Facilities for disabled guests', 'Free WiFi', 'Beachfront', 'Bar']","<span class=""bui-u-sr-only"">
Price
$236
</span>",205 feet²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],
Agia Anna Studios,"Agia Anna, Agia Anna Naxos, 84300, Greece",8.2Very Good 301 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Restaurant', 'Free parking', 'Free WiFi', 'Family rooms', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Original price
£255
Current price
£217
</span>",194 feet²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nFree!\nPets are allowed on request. No extra charges.']",3
9 Muses Naxos Beach hotel,"Kastraki Beach, Kastraki, 84300, Greece",9.1Wonderful 45 reviews,"['Free parking', 'Non-smoking rooms', 'Airport shuttle', 'Room service', 'Free WiFi', 'Beachfront', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
BDT 66,834
Current price
BDT 56,809
</span>",45 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are allowed on request. Charges may apply.']",4
Camara Hotel,"Main Street, Agios Prokopios, 84302, Greece",8.7Excellent 131 reviews,"['Non-smoking rooms', 'Room service', 'Free parking', 'Free WiFi', 'Family rooms', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Original price
1,556 zł
Current price
1,092 zł
</span>",20 m²,['Pets\n\n\nPets are not allowed.'],2
Nastasia Village,"Main Street, Naxos Chora, 84300, Greece",9.2Wonderful 242 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Facilities for disabled guests', 'Room service', 'Free WiFi', 'Bar']","<span class=""bui-u-sr-only"">
Price
£376
</span>",194 feet²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nFree!\nPets are allowed. No extra charges.']",2
Depis castle Renata luxury apartments,"Χώρα Νάξου, Naxos Chora, 84300, Greece",8.6Excellent 199 reviews,"['Non-smoking rooms', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
€ 524
</span>",40 m²,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
Alkyoni Beach Hotel,"Agios Georgios, Naxos Chora, 84300, Greece",8.6Excellent 246 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Restaurant', 'Beachfront', 'Free WiFi', 'Family rooms', 'Bar', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Price
¥158,354
</span>",25 m²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],4
Naxos Summerland resort,"Beach, Kastraki, 84300, Greece",8.7Excellent 195 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Facilities for disabled guests', 'Room service', 'Free parking', 'Restaurant', 'Free WiFi', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
CAD 579
</span>",27 m²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nPets are allowed. Charges may apply.']",3
Naxos Village hotel,"Χώρα Νάξου, Naxos Chora, 84300, Greece",9.5Exceptional 91 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
CAD 696
</span>",27 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nFree!\nPets are allowed. No extra charges.']",3
Vouno Luxury Villas,"Glinado, Naxos, Glinado Naxos, 84300, Greece",9.8Exceptional 9 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
€ 1,352
Current price
€ 970
</span>",120 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",4
Anna Studios,"agios prokopios naxos, Agios Prokopios, 84300, Greece",9.3Wonderful 97 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Room service', 'Free WiFi', 'Family rooms', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
$255
</span>",,['Pets\n\n\nPets are not allowed.'],
Dimitra Hotel,"Main Street, Agios Prokopios, 84300, Greece",9.7Exceptional 162 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Room service', 'Free WiFi', 'Family rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
$507
</span>",,['Pets\n\n\nPets are not allowed.'],
Naxos Dream Aphrodite Studios,"Saint Giorgio, Naxos Chora, 84300, Greece",8.7Excellent 187 reviews,"['Non-smoking rooms', 'Airport shuttle (free)', 'Beachfront', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
UAH 17,321
</span>",20 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 8:00 AM.', 'Pets\n\n\nPets are not allowed.']",3
Naxos Holidays,"Main Street, Naxos Chora, 84300, Greece",7.7Good 52 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Room service', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
MXN 4,926
</span>",28 m²,['Pets\n\n\nPets are not allowed.'],
Birikos Hotel & Suites,"Agios Prokopios, Agios Prokopios, 84300, Greece",9.2Wonderful 98 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
CAD 783
</span>",45 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
Ariadne Hotel,"Agios Prokopios, Agios Prokopios, 84300, Greece",8.9Excellent 119 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Beachfront', 'Free WiFi', 'Family rooms', 'Bar', 'Good Breakfast']","<span class=""bui-u-sr-only"">
Price
R$ 6,378
</span>",35 m²,['Pets\n\n\nPets are not allowed.'],3
Hotel Mediterranean,"Stelida, Stelida, 84300, Greece",9.1Wonderful 96 reviews,"['2 swimming pools', 'Non-smoking rooms', 'Room service', 'Free parking', 'Family rooms', 'Bar', 'Excellent Breakfast']","<span class=""bui-u-sr-only"">
Price
2,497 zł
</span>",35 m²,['Pets\n\n\nPets are not allowed.'],3
Naxos Blue Sky,"Glinadou, Naxos Chora, 84300, Greece",8.9Excellent 92 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms', 'Tea/Coffee Maker in All Rooms']","<span class=""bui-u-sr-only"">
Price
$616
</span>",248 feet²,['Pets\n\n\nPets are not allowed.'],
Oasis Studios,"Mikri Vigla, Mikri Vigla, 84300, Greece",9.5Exceptional 100 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Room service', 'Free parking', 'Free WiFi', 'Beachfront', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
CAD 812
</span>",34 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
Lygdamis Hotel,"Chora, Naxos Chora, 84300, Greece",8.4Very Good 314 reviews,"['Free WiFi', 'Non-smoking rooms', 'Airport shuttle', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
€ 312
Current price
€ 265
</span>",20 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 7:00 AM.', 'Pets\n\n\nPets are not allowed.']",3
Dilino Hotel Studios,"Main Street, Agios Prokopios, 84300, Greece",7.9Good 152 reviews,"['Outdoor swimming pool', 'Free parking', 'Free WiFi', 'Family rooms', 'Breakfast']","<span class=""bui-u-sr-only"">
Original price
$181
Current price
$166
</span>",269 feet²,['Pets\n\n\nPets are not allowed.'],
Petros Studios & Suites,"Agiou Polukarpou, Naxos Chora, 84300, Greece",9.2Wonderful 109 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
£276
</span>",215 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
Surfer Studios,"Mikri Vigla, Mikri Vigla, 84300, Greece",9.0Wonderful 60 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
CAD 348
</span>",20 m²,"['Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 3:00 PM and 5:00 PM.', 'Pets\n\n\nPets are allowed on request. Charges may apply.']",3
Sun and Moon Villas,"Pyrgaki, Aliko Beach, 84300, Greece",8.6Excellent 99 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Room service', 'Free WiFi', 'Family rooms', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 558
Current price
€ 447
</span>",20 m²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],
Ioanna Apartments,"Main Street, Agios Prokopios, 84300, Greece",8.7Excellent 223 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Room service', 'Free parking', 'Free WiFi', 'Family rooms', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
CAD 377
</span>",20 m²,['Pets\n\n\nPets are not allowed.'],3
Victoria Studios & Apartments,"Mikri Vigla, Mikri Vigla, 84300, Greece",9.1Wonderful 125 reviews,"['Free parking', 'Free WiFi', 'Beachfront', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$365
</span>",377 feet²,['Pets\n\n\nPets are allowed on request. Charges may apply.'],
Naxos Summerland resort,"Beach, Kastraki, 84300, Greece",8.7Excellent 195 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Room service', 'Facilities for disabled guests', 'Restaurant', 'Free WiFi', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
$428
</span>",291 feet²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nPets are allowed. Charges may apply.']",
Venetiko Apartments,"Dionysou Street, Naxos Chora, 84300, Greece",9.1Wonderful 96 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
$537
Current price
$429
</span>",172 feet²,['Pets\n\n\nPets are not allowed.'],
Aegean Palace,"Plaka Beach, Plaka, 84300, Greece",8.5Very Good 204 reviews,"['2 swimming pools', 'Non-smoking rooms', 'Airport shuttle (free)', 'Restaurant', 'Room service', 'Free parking', 'Beachfront', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
UAH 47,098
</span>",30 m²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],4
George Studios,"Saint George Beach, Naxos Chora, 84300, Greece",8.7Excellent 170 reviews,"['Non-smoking rooms', 'Parking', 'Beachfront', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
R$ 1,946
</span>",19 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are allowed on request. Charges may apply.']",3
Maroulis Studios,"Mikri Vigla Naxos, Mikri Vigla, 84300, Greece",9.7Exceptional 27 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
US$300
Current price
US$270
</span>",20 m²,['Pets\n\n\nFree!\nPets are allowed. No extra charges.'],
simos luxury apartments,"Naxos, Naxos Chora, 84300, Greece",7.9Good 314 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
CAD 230
</span>",18 m²,"['Smoking\n\nSmoking is not allowed.', 'Quiet hours\n\n\nGuests need be quiet between 10:00 PM and 9:00 AM.', 'Pets\n\n\nPets are not allowed.']",3
Irida Luxury Apartments,"Kastraki, Kastraki, 84300, Greece",9.4Wonderful 241 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Room service', 'Free parking', 'Free WiFi', 'Family rooms', 'Bar', 'Exceptional Breakfast']","<span class=""bui-u-sr-only"">
Original price
CAD 1,592
Current price
CAD 1,353
</span>",55 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 7:00 AM.', 'Pets\n\n\nFree!\nPets are allowed. No extra charges.']",3
Dreamcatcher of Zeus,"φιλωτι ναξου, Filótion, 84302, Greece",9.6Exceptional 71 reviews,"['Free WiFi', 'Free parking', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$343
</span>",312 feet²,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",
Almi of Naxos,"Λεωφόρος Νάξου Εγγαρών, Naxos Chora, 84300, Greece",9.7Exceptional 33 reviews,"['Non-smoking rooms', 'Free parking', 'Airport shuttle (free)', 'Free WiFi', 'Family rooms', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
MXN 8,139
</span>",42 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nFree!\nPets are allowed. No extra charges.']",4
Akrolithos studios,"Stelida Naxos, Stelida, 84300, Greece",9.6Exceptional 79 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
¥44,733
</span>",40 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
Villa Adriana Hotel,"Main Street, Agios Prokopios, 84300, Greece",9.1Wonderful 242 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms', 'Tea/Coffee Maker in All Rooms', 'Exceptional Breakfast']","<span class=""bui-u-sr-only"">
Price
$433
</span>",269 feet²,['Pets\n\n\nPets are not allowed.'],
Korali Garden,"Agios Georgios, Naxos Chora, 84300, Greece",8.8Excellent 190 reviews,"['Non-smoking rooms', 'Airport shuttle (free)', 'Facilities for disabled guests', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
¥65,011
Current price
¥61,761
</span>",38 m²,['Pets\n\n\nPets are not allowed.'],3
Studios Stratos,"Potamias, Naxos Chora, 84300, Greece",8.6Excellent 241 reviews,"['Non-smoking rooms', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
£141
</span>",237 feet²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nPets are not allowed.']",3
Annita's Village Hotel,"Main Street, Agia Anna Naxos, 84300, Greece",8.6Excellent 75 reviews,"['Outdoor swimming pool', 'Free parking', 'Room service', 'Free WiFi', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Original price
¥39,365
Current price
¥37,396
</span>",18 m²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],3
Plaza Beach Hotel,"Plaka, Plaka, 84300, Greece",8.6Excellent 214 reviews,"['Outdoor swimming pool', 'Free parking', 'Airport shuttle', 'Fitness center', 'Restaurant', 'Free WiFi', 'Beachfront', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Original price
$803
Current price
$763
</span>",229 feet²,['Pets\n\n\nPets are not allowed.'],
Porto Naxos,"Agios Georgios beach, Naxos Chora, 84300, Greece",8.6Excellent 145 reviews,"['2 swimming pools', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Room service', 'Restaurant', 'Free WiFi', 'Family rooms', 'Bar', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Original price
$768
Current price
$692
</span>",301 feet²,['Pets\n\n\nPets are not allowed.'],
Ostria Inn,"Moutsouna, Moutsouna Naxos, 84302, Greece",9.6Exceptional 35 reviews,"['2 swimming pools', 'Airport shuttle', 'Restaurant', 'Beachfront', 'Free parking', 'Free WiFi', 'Family rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
$987
</span>",312 feet²,['Pets\n\n\nFree!\nPets are allowed. No extra charges.'],
