name,location,stars,amount_conv,Rating,NumReviews,Airport,Pool,Breakfast,Family_Rooms,Parking,Restaurant,size_m2,Pets,Month,Location
Hotel Koukouras,"Main Street, Stalos, 73100, Greece",,449.5327102803738,7.6,14 ,True,True,True,True,True,False,26.0,True,August,Crete
Kiani Beach Resort Family All Inclusive,"Kiani Akti, Kalyves, 73003, Greece",,1210.2803738317757,8.2, 967 ,True,False,True,False,True,False,35.0,False,August,Crete
Amirandes Grecotel Boutique Resort,"Main Street, Gouves, 711 10, Greece",5.0,2163.0,8.9,173 ,True,False,False,False,True,True,31.0,False,August,Crete
La Mer Resort & Spa - Adults Only,"Dramia, Kavros, Georgioupolis, 73007, Greece",5.0,1596.5116279069769,8.7,914 ,True,False,True,False,False,False,23.0,False,August,Crete
Villa Daniela & Apartments,"Eparchiaki Odos Agiou Ioanni, Koutsounari, 72200, Greece",5.0,602.9638009049773,9.5,46 ,True,False,False,False,True,False,45.0,False,August,Crete
Creta Maris Resort,"Hersonissos, Limenas Hersonissou, Hersonissos, 70014, Greece",,2392.5233644859813,9.0,"1,254 ",True,False,True,False,False,False,27.0,False,August,Crete
Unique Blue Resort Adults Only,"Karteros, Karteros, 71500, Greece",5.0,2099.0,9.1,137 ,True,True,False,False,False,False,23.0,False,August,Crete
Village Heights Resort,"Hersonissos, Hersonissos, 70014, Greece",5.0,632.9938900203666,8.9,437 ,True,False,True,False,True,False,35.0,False,August,Crete
Seaside A Lifestyle Resort - Adults Only,"Agia Pelagia, Agia Pelagia, 71500, Greece",,2548.5981308411215,8.8,299 ,False,False,False,False,True,True,27.0,False,August,Crete
Royal Marmin Bay Boutique & Art Hotel,"Elounda, Lasithi, Elounda, 72053, Greece",5.0,1254.3403177527055,9.1,921 ,True,True,False,False,True,True,20.0,False,August,Crete
Contessa Del Mare,"Giorgos Dagarakis, Panormos Rethymno, 74057, Greece",5.0,4335.910224438903,9.9,10 ,False,True,False,True,True,False,240.0,False,August,Crete
The Royal Blue a Luxury Beach Resort,"Main Street, Panormos Rethymno, 74057, Greece",5.0,1310.0851945659683,8.5, 323 ,True,True,False,False,True,False,30.0,False,August,Crete
Abaton Island Resort & Spa,"Themistokleous Avenue, Hersonissos, 70014, Greece",5.0,2054.8611111111113,9.1,871 ,True,False,False,False,True,False,37.0,False,August,Crete
"The Royal Senses Resort & Spa Crete, Curio Collection by Hilton","Panormos Geropotamou, Panormos Rethymno, 74057, Greece",,1758.8785046728972,8.7,224 ,False,True,True,False,True,False,31.0,False,August,Crete
"Blue Palace Elounda, a Luxury Collection Resort, Crete","Plaka, Elounda, 72053, Greece",5.0,2415.0,9.0,561 ,True,True,False,False,False,True,40.0,False,August,Crete
NUMO Ierapetra Beach Resort,"Peristeras Koudounata, Ierapetra, 72200, Greece",5.0,1291.6666666666667,8.3, 231 ,False,False,True,False,True,False,23.0,False,August,Crete
AKASHA Beach Hotel & Spa,"Eleftheriou Venizelou 183, Limenas Hersonissou, Hersonissos, 70014, Greece",,1775.700934579439,8.9,717 ,True,True,False,False,True,False,30.0,False,August,Crete
Filion Suites Resort & Spa,"Main Street, Bali, 74057, Greece",5.0,916.0,8.4, 828 ,False,False,False,True,True,True,35.0,False,August,Crete
Myrion Beach Resort & Spa,"Pirgos Psilonerou beach area, Gerani, 73014, Greece",5.0,1394.4444444444446,8.6,274 ,False,False,True,False,True,True,24.0,False,August,Crete
Fodele Beach Water Park Resort,"Fodele, Fodele, 71500, Greece",5.0,1943.0,8.8,421 ,False,False,True,False,True,False,26.0,False,August,Crete
"Domes Zeen Chania, a Luxury Collection Resort, Crete","Apteron Street, Kato Daratso, Kato Daratso, 73100, Greece",,2965.4205607476633,9.2,276 ,False,True,True,False,True,True,30.0,False,August,Crete
Amira Luxury Resort & Spa - Adults Only,"Adelianos Kampos, Adelianos Kampos, 74150, Greece",5.0,2624.1196333815724,9.4,212 ,True,True,True,False,True,False,35.0,False,August,Crete
"Pilot Amphora Boutique Hotel ""Adults Only""","Georgioupolis, Georgioupolis, 73007, Greece",5.0,1604.9107142857142,9.4,449 ,True,True,True,False,False,True,28.0,False,August,Crete
"Radisson Blu Beach Resort, Milatos Crete","Milatos, Milatos, 72400, Greece",5.0,2661.0,8.1," 1,231 ",True,False,False,False,True,False,34.0,False,August,Crete
Aquila Atlantis Hotel,"2, Ygias Str., Heraklio, 71202, Greece",,1058.8785046728972,8.3," 1,751 ",False,True,True,False,True,True,23.0,False,August,Crete
Manili Boutique Suites & Villas,"Manili, Archanes, Archanes, 70100, Greece",,1221.4953271028037,8.9,303 ,False,False,False,True,True,True,35.0,False,August,Crete
"Domes of Elounda, Autograph Collection","Main Street, Elounda, 72053, Greece",,4894.392523364486,9.0,263 ,False,False,True,False,True,False,65.0,True,August,Crete
Lyttos Beach,"Analipsi, Anissaras, Hersonissos, 70014, Greece",5.0,2021.9537576013788,8.7,646 ,False,False,False,False,True,False,23.0,False,August,Crete
Cretan Malia Park a Member of Design Hotels,"Main Street, Malia, 70007, Greece",,1846.7289719626167,8.6,257 ,True,False,True,False,False,True,23.0,False,August,Crete
Villa Hara,"Stavros - Galanos Volakas, Agia Pelagia, 71500, Greece",5.0,4522.073693230505,10,6 ,True,True,False,True,True,False,350.0,False,August,Crete
"Minos Beach Art Hotel, a Member of Design Hotels","Akti Ilia Sotirchou, Agios Nikolaos, 72100, Greece",5.0,2205.0,9.1,365 ,True,True,True,False,False,False,40.0,True,August,Crete
Out Of The Blue Resort & Spa,"Agia Pelagia, Agia Pelagia, 71500, Greece",5.0,1216.808657609947,8.0, 157 ,True,False,False,False,True,False,28.0,True,August,Crete
Acro Suites - A Wellbeing Resort,"Mononaftis - Agia Pelagia, Agia Pelagia, 71500, Greece",5.0,4182.558139534884,9.5,321 ,False,False,False,False,True,True,82.0,False,August,Crete
KING MINOS RETREAT Resort & Spa,"Limenas, Hersonissos, Hersonissos, 70014, Greece",5.0,1636.0,10,1 ,False,False,True,True,False,True,20.0,False,August,Crete
Eliros Mare Beachfront Poem Hotel,"Kavros, Kavros, Georgioupolis, 73007, Greece",5.0,3279.7259958553996,9.0,194 ,True,True,False,False,True,False,28.0,False,August,Crete
Contessa Del Mare,"Giorgos Dagarakis, Panormos Rethymno, 74057, Greece",,4332.710280373832,9.9,10 ,False,True,False,True,True,False,239.0,False,August,Crete
Porto Platanias Beach Resort & Spa,"Platanias, Platanias, 73014, Greece",5.0,1041.6666666666667,8.3, 775 ,True,False,True,False,True,False,22.0,False,August,Crete
Avra Imperial Hotel,"Kolymbari, Kolymvari, 73006, Greece",5.0,1460.0,8.9,373 ,True,False,True,False,False,False,32.0,True,August,Crete
Creta Royal - Adults Only,"Scaleta, Rethymno, Skaleta, 74100, Greece",5.0,1147.4116730601136,8.2, 70 ,False,False,True,False,True,False,21.0,False,August,Crete
Vasia Resort & Spa,"Sissi Lasithi Greece, Sisi, 72400, Greece",5.0,873.0,8.3, 254 ,True,True,False,False,True,True,20.0,False,August,Crete
Chania Flair Deluxe Boutique Hotel - Adults Only,"Petrof 61 & Palaiologou, Nea Chora, Chania, 73131, Greece",,1438.3177570093458,9.6,545 ,True,False,False,False,True,True,35.0,False,August,Crete
