name,location,reviews,facilities,price,size,rules,stars
Pili Pala Suites,"Άγιος Αρσένιος, Episkopianá, 84400, Greece",9.5Exceptional 38 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Room service', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$5,502
</span>",807 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",
Kosmitis Suites,"Αγ. Ανάργυροι, Naousa, 84401, Greece",9.0Wonderful 33 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Room service', 'Free parking', 'Restaurant', 'Bar', 'Private beach area', 'Breakfast']","<span class=""bui-u-sr-only"">
Original price
17,284 zł
Current price
15,902 zł
</span>",25 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 8:00 AM.', 'Pets\n\n\nPets are not allowed.']",4
Anthemion Paros - Villas & Suites,"Επαρ.Οδ. Παροικιάς-Πούντας, Agia Irini Paros, 84400, Greece",10Exceptional 1 review,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
11,762 zł
Current price
10,000 zł
</span>",30 m²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nFree!\nPets are allowed. No extra charges.']",4
Peters Place - Paros Resort,"Κoukoumavles  Paroikia, Parasporos, 84400, Greece",9.5Exceptional 33 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Room service', 'Facilities for disabled guests', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$3,132
</span>",721 feet²,['Pets\n\n\nPets are not allowed.'],
Villa Anna Maria,"Aliki, Aliki, 84400, Greece",9.1Wonderful 53 reviews,"['Free WiFi', 'Non-smoking rooms', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
€ 972
Current price
€ 894
</span>",23 m²,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
Paradiso Boutique,"Martselo, Parikia, 84400, Greece",9.3Wonderful 106 reviews,"['Non-smoking rooms', 'Free parking', 'Beachfront', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
¥186,042
</span>",30 m²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],
Naoussa Hills Boutique Resort- Adults Only (13+),"Seladia Naoussa, Naousa, 84401, Greece",8.4Very Good 83 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Fitness center', 'Airport shuttle', 'Free parking', 'Facilities for disabled guests', 'Room service', 'Restaurant', 'Bar', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Price
₪ 13,509
</span>",70 m²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nFree!\nPets are allowed on request. No extra charges.']",4
Almira Suites - Seafront - Naousa Paros,"Fykia, Naousa, Naousa, 84401, Greece",9.4Wonderful 137 reviews,"['Non-smoking rooms', 'Room service', 'Free parking', 'Beachfront', 'Free WiFi', 'Family rooms', 'Tea/Coffee Maker in All Rooms', 'Exceptional Breakfast']","<span class=""bui-u-sr-only"">
Price
£1,328
</span>",226 feet²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],
Sunset Villa II,"Αγια Ειρήνη Πάρου, Nea Cryssi Akti, 84400, Greece",9.1Wonderful 7 reviews,"['Outdoor swimming pool', 'Free WiFi', 'Airport shuttle', 'Free parking', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
€ 3,840
Current price
€ 3,648
</span>",110 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 7:00 AM.', 'Pets\n\n\nFree!\nPets are allowed on request. No extra charges.']",4
Rina Houses,"Lefkes, Paros, Kampos Paros, 84400, Greece",,['Free WiFi'],"<span class=""bui-u-sr-only"">
Price
$985
</span>",431 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",
Golden Bay luxury villas and suites,"Χρυσή Ακτή Πάρος, Chrissi Akti, 84400, Greece",9.5Exceptional 17 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi']","<span class=""bui-u-sr-only"">
Original price
$7,079
Current price
$5,380
</span>",1141 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",
"Perivoli Luxury Homes, Paros","Πρόδρομος, Πάρος, Prodromos Paros, 84400, Greece",9.7Exceptional 6 reviews,"['Free parking', 'Non-smoking rooms', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
₪ 8,021
Current price
₪ 7,379
</span>",54 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 3:00 PM and 5:00 PM.', 'Pets\n\n\nPets are not allowed.']",4
VILLA ROSSI Paros Luxury Apartments and Suites,"Dryos, Drios, 84401, Greece",9.5Exceptional 13 reviews,"['Free WiFi', 'Non-smoking rooms', 'Free parking', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
€ 2,480
Current price
€ 2,288
</span>",70 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
Apartments Marpissa,"Μαρπησσα, Márpissa, 84400, Greece",8.8Excellent 14 reviews,"['Free parking', 'Airport shuttle (free)', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
RUB 91,035
</span>",60 m²,['Pets\n\n\nPets are not allowed.'],3
Passos Rooms,"Πλατεία Αλυγαριάς Παροικιά, Parikia, 84400, Greece",8.8Excellent 162 reviews,"['Non-smoking rooms', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$1,191
</span>",248 feet²,['Pets\n\n\nPets are not allowed.'],
White House With BBQ In Paros,"Filizi, Paros, Kampos Paros, 84400, Greece",,['Free WiFi'],"<span class=""bui-u-sr-only"">
Price
$2,108
</span>",659 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",
Ragoussis House,"Logaras Beach, Logaras, 84400, Greece",9.0Wonderful 113 reviews,"['Non-smoking rooms', 'Free parking', 'Beachfront', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
RUB 78,478
</span>",18 m²,"['Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 3:00 PM and 6:00 PM.', 'Pets\n\n\nFree!\nPets are allowed on request. No extra charges.']",3
Olive Garden Luxury Resort - Jacuzzi & Seaview Suite II - Aliki Angairiá Paros,"Aliki, Angairiá, 84400, Greece",9.6Exceptional 9 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Free parking']","<span class=""bui-u-sr-only"">
Original price
€ 1,920
Current price
€ 1,766
</span>",45 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 3:00 PM and 6:00 PM.', 'Pets\n\n\nPets are not allowed.']",4
Narges Hotel,"Aliki, Aliki, 84400, Greece",8.3Very Good 155 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Room service', 'Restaurant', 'Beachfront', 'Free WiFi', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
$1,306
</span>",215 feet²,['Pets\n\n\nPets are allowed on request. Charges may apply.'],
Ciel Villas Paros,"Glisidia, Pounda, 84400, Greece",9.8Exceptional 32 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free WiFi', 'Free parking', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
€ 5,946
Current price
€ 5,471
</span>",150 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nFree!\nPets are allowed on request. No extra charges.']",4
Lithos,"Kostos Paros, Kóstos, 84400, Greece",,"['Free parking', 'Non-smoking rooms', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
$1,020
</span>",646 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",
Paros Eden Park,"Livadia, Parikia, 84400, Greece",8.9Excellent 77 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle (free)', 'Room service', 'Free WiFi', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
$1,351
</span>",323 feet²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],
High Mill Paros Hotel,"Paros, Parikia, 84000, Greece",8.0Very Good 274 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Free WiFi', 'Bar', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Price
CAD 2,907
</span>",19 m²,['Pets\n\n\nPets are not allowed.'],4
Molos villas,"Σταυρός Μώλου, Molos Parou, 84400, Greece",10Exceptional 1 review,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Beachfront', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
CAD 14,708
</span>",172 m²,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nFree!\nPets are allowed on request. No extra charges.']",4
Avant Mar Paros,"Πιπέρι Νάουσα Πάρος, Naousa, 84400, Greece",,"['Outdoor swimming pool', 'Free parking', 'Non-smoking rooms', 'Airport shuttle (free)', 'Room service', 'Facilities for disabled guests', 'Restaurant', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
MYR 24,435
</span>",26 m²,['Pets\n\n\nPets are allowed on request. Charges may apply.'],5
Traditional Concept Apartments Placidity,"Αλυκή, Aliki, 84400, Greece",8.2Very Good 12 reviews,['Free WiFi'],"<span class=""bui-u-sr-only"">
Original price
€ 756
Current price
€ 696
</span>",,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",
Alexander Suites,"Δρυός, Drios, 84400, Greece",9.7Exceptional 3 reviews,"['Free WiFi', 'Non-smoking rooms', 'Facilities for disabled guests', 'Free parking', 'Family rooms', 'Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 1,740
Current price
€ 1,601
</span>",42 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 3:00 PM and 6:00 PM.', 'Pets\n\n\nPets are not allowed.']",4
Summer Dream Luxury Apartments,"Drios main Road Drios main Road, Drios, 84400, Greece",8.8Excellent 9 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Free parking', 'Family rooms']",,,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",
Alkionides Bungalows,"Aligaries, Naousa, 84401, Greece",9.3Wonderful 46 reviews,"['Non-smoking rooms', 'Free parking', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
€ 1,122
</span>",25 m²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nPets are not allowed.']",3
Martha's filoxenia,"Δρυός Παρος 264F+G7, Δρυός 844 00 Ισόγειο, Drios, 84400, Greece",,"['Free WiFi', 'Free parking']","<span class=""bui-u-sr-only"">
Original price
€ 1,210
Current price
€ 1,113
</span>",40 m²,['Pets\n\n\nFree!\nPets are allowed. No extra charges.'],3
Paros King,"Paros cyclades, Aliki, 84400, Greece",9.0Wonderful 2 reviews,"['Free WiFi', 'Non-smoking rooms', 'Beachfront', 'Free parking', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
€ 983
Current price
€ 904
</span>",27 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 10:00 PM and 8:00 AM.', 'Pets\n\n\nPets are not allowed.']",3
Chrisantakis appartments,"Paros, Drios, Greece",9.2Wonderful 15 reviews,"['Non-smoking rooms', 'Free parking', 'Beachfront', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
$1,609
Current price
$1,504
</span>",431 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nFree!\nPets are allowed. No extra charges.']",
John's Rooms & Studios,"Main Street, Parikia, 84400, Greece",7.3Good 126 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Room service', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
CAD 779
</span>",20 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 9:00 AM.', 'Pets\n\n\nPets are not allowed.']",3
Green Retreats 2 Paros,"Paros 0, Isterni, 84400, Greece",,"['Non-smoking rooms', 'Free WiFi', 'Free parking']","<span class=""bui-u-sr-only"">
Price
£744
</span>",194 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nFree!\nPets are allowed. No extra charges.']",3
HH Bay,"Logaras Beach, Logaras, 84400, Greece",8.6Excellent 7 reviews,"['Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Restaurant', 'Beachfront', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$1,755
</span>",807 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 12:00 AM and 9:00 AM.', 'Pets\n\n\nPets are not allowed.']",
Acoya Suites Paros,"Aliki, Aliki, 84400, Greece",8.4Very Good 192 reviews,"['Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Room service', 'Beachfront', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$1,520
</span>",215 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",
Modern House near Parikia with 3 bedrooms & 2 bath,"Επαρχιακή Οδός Παροικιάς-Νάουσας, Ekatondapilianí, 84400, Greece",9.2Wonderful 5 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
CAD 2,076
</span>",85 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",4
"Parilio, a Member of Design Hotels","Kolympithres Naoussa paros, Naousa, 84401, Greece",9.0Wonderful 135 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Spa', 'Free WiFi', 'Fitness center', 'Room service', 'Free parking', 'Restaurant', 'Bar']","<span class=""bui-u-sr-only"">
Price
€ 7,719
</span>",40 m²,['Pets\n\n\nPets are not allowed.'],5
White Blue Houses & Apartments Paros,"Krotiri, Paroikia, Parikia, 84400, Greece",9.1Wonderful 28 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
CAD 3,691
Current price
CAD 3,581
</span>",99 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 8:00 AM.', 'Pets\n\n\nPets are not allowed.']",4
Deluxe Maisonette With Private Jacuzzi,"Paros, Molos, Molos Parou, 84400, Greece",,"['Non-smoking rooms', 'Free WiFi', 'Free parking']","<span class=""bui-u-sr-only"">
Original price
£2,216
Current price
£2,050
</span>",1152 feet²,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",4
Katianna's House,"Aliki Paros, Aliki, 84400, Greece",6.3Pleasant 8 reviews,"['Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Free WiFi', 'Beachfront', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
MXN 13,501
</span>",25 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are allowed. Charges may apply.']",3
Fragoulis Village,"Parikia Airport Road, Parasporos, 84400, Greece",8.6Excellent 107 reviews,"['2 swimming pools', 'Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Family rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
$1,911
</span>",431 feet²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nPets are not allowed.']",
Kontaratos Studios & Apartments,"Paroikia, Parikia, 84400, Greece",9.6Exceptional 205 reviews,"['Non-smoking rooms', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
£1,240
Current price
£1,141
</span>",237 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 10:00 PM and 10:00 AM.', 'Pets\n\n\nPets are not allowed.']",4
Little Troll House 1,"Troll House 1, Chrissi Akti, 84400, Greece",8.7Excellent 3 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi', 'Bar']","<span class=""bui-u-sr-only"">
Price
RUB 123,015
</span>",49 m²,"['Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 10:00 AM.', 'Pets\n\n\nFree!\nPets are allowed on request. No extra charges.']",3
Alfa Luxury Villas,"ΤΣΙΑΡΔΑΚΙΑ ΤΣΩΝΗ-ΜΑΡΠΗΣΣΑΣ, Chrissi Akti, 84400, Greece",9.6Exceptional 8 reviews,"['Outdoor swimming pool', 'Airport shuttle', 'Free parking', 'Room service', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
$5,470
</span>",1830 feet²,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are allowed on request. Charges may apply.']",
PAROS ALL INN APPARTMENTS,"Naoussa Paros Apartment, Naousa, 84000, Greece",,['Free WiFi'],"<span class=""bui-u-sr-only"">
Price
$2,231
</span>",753 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",
Soleya Suites,"Rema Floga, Parikia, 84400, Greece",7.8Good 233 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free WiFi']","<span class=""bui-u-sr-only"">
Original price
$1,593
Current price
$956
</span>",215 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nFree!\nPets are allowed on request. No extra charges.']",
Aura Suites Paros,"Ναουσα Παρου GREECE Naoussa, Naousa, 84401, Greece",,"['Free parking', 'Non-smoking rooms', 'Room service', 'Airport shuttle', 'Free WiFi', 'Family rooms', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
₹ 270,150
</span>",30 m²,['Pets\n\n\nPets are not allowed.'],4
Daphne's Lux Villa,"Eparchiaki Odos Parikias-Pountas, Paraspóri, 84400, Greece",9.2Wonderful 9 reviews,"['Outdoor swimming pool', 'Free WiFi', 'Free parking', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
£3,085
Current price
£2,841
</span>",1722 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",4
Pleiades Paros Family Apartments,"Kalami, Parikia, 84400, Greece",8.5Very Good 49 reviews,"['Outdoor swimming pool', 'Free parking', 'Non-smoking rooms', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
₱ 61,149
Current price
₱ 56,257
</span>",30 m²,['Pets\n\n\nPets are not allowed.'],3
Paros Agnanti Hotel,"Krios Beach, Parikia, 84400, Greece",9.2Wonderful 314 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free WiFi', 'Fitness center', 'Restaurant', 'Room service', 'Free parking', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 7,452
Current price
€ 5,966
</span>",28 m²,['Pets\n\n\nPets are not allowed.'],5
Santa Maria Traditional Stone Studio,"Terminal Bus station, Santa Marina, 84401, Greece",,"['Free WiFi', 'Free parking']","<span class=""bui-u-sr-only"">
Original price
€ 912
Current price
€ 839
</span>",35 m²,['Pets\n\n\nPets are not allowed.'],
Evilou's House,"kalami kalami paros, Krotiri, 84400, Greece",10Exceptional 2 reviews,"['Non-smoking rooms', 'Free WiFi', 'Free parking']","<span class=""bui-u-sr-only"">
Original price
€ 965
Current price
€ 888
</span>",20 m²,['Pets\n\n\nPets are not allowed.'],3
Ambelas Mare Apartments,"Ambelas, Ambelas, 84400, Greece",9.6Exceptional 69 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Room service', 'Free parking', 'Beachfront', 'Bar', 'Private beach area', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
$2,992
</span>",323 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 10:00 PM and 8:00 AM.', 'Pets\n\n\nFree!\nPets are allowed on request. No extra charges.']",
Ifestos home,"Piso Livadi, Logaras beach, Logaras, 84400, Greece",8.5Very Good 11 reviews,"['Non-smoking rooms', 'Free WiFi', 'Free parking', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
€ 3,414
Current price
€ 1,853
</span>",50 m²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],3
Utopia Suites by Anna Platanou,"Eparchiaki Odos Parikias-Pountas, Agia Irini Paros, 84400, Greece",10Exceptional 2 reviews,"['Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
¥494,315
</span>",40 m²,['Pets\n\n\nPets are not allowed.'],
stegio,"ΚΑΚΑΠΕΤΡΑ ΠΑΡΟΙΚΙΑΣ ΠΑΡΟΥ, Parasporos, 84400, Greece",,"['Free parking', 'Free WiFi']","<span class=""bui-u-sr-only"">
Original price
10,813 zł
Current price
9,958 zł
</span>",80 m²,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",4
Haroula House - Cycladic village Vibes,"Marpissa, Márpissa, 84400, Greece",,"['Non-smoking rooms', 'Airport shuttle', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
CAD 1,877
</span>",55 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",
Irini's house with Jacuzzi,"Επαρχιακή Οδός Παροικιάς-Μάρπισσας, Prodromos Paros, 84400, Greece",,"['Free parking', 'Free WiFi', 'Non-smoking rooms', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
£1,369
Current price
£1,259
</span>",431 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
Anemos,"Eparchiaki Odos Parikias-Pounta, Parikia, 84400, Greece",9.8Exceptional 5 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
$2,574
</span>",753 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",
Evita Apartments,"Aliki, Aliki, 84400, Greece",9.4Wonderful 85 reviews,"['Free WiFi', 'Non-smoking rooms', 'Free parking', 'Beachfront', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
€ 2,400
Current price
€ 2,208
</span>",70 m²,['Pets\n\n\nPets are not allowed.'],3
Solasta Residence,"Marpissa Paros, Kampos Paros, 84400, Greece",10Exceptional 1 review,"['Free parking', 'Free WiFi']","<span class=""bui-u-sr-only"">
Original price
UAH 133,211
Current price
UAH 122,554
</span>",136 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",4
Solasta Residence,"Marpissa Paros, Kampos Paros, 84400, Greece",,,,,[],
Citadela Paros Molos - Beachfront Maisonette with Plunge Pool,"Molos Beach, Molos Parou, 84400, Greece",10Exceptional 1 review,"['Non-smoking rooms', 'Beachfront', 'Free parking']","<span class=""bui-u-sr-only"">
Original price
£3,202
Current price
£2,945
</span>",1130 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",4
Nevma Naousa Boutique Apartment,"Λοχαγού Κορτιάνου, Naousa, 84401, Greece",9.8Exceptional 6 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
CAD 4,989
</span>",47 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nFree!\nPets are allowed. No extra charges.']",3
SUGAR CUBE Santa Maria,"SANTA MARIA, Kampos Paros, Greece",,"['Free parking', 'Non-smoking rooms', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
JOD 1,371
</span>",85 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 12:00 AM and 7:00 AM.', 'Pets\n\n\nPets are not allowed.']",3
Callisto Houses,"Eparchiaki Odos Parikias-Piso Livadiou, Márpissa, 84400, Greece",9.6Exceptional 8 reviews,"['Outdoor swimming pool', 'Free parking', 'Non-smoking rooms', 'Free WiFi', 'Family rooms', 'Fitness center']","<span class=""bui-u-sr-only"">
Price
$1,716
</span>",861 feet²,"['Quiet hours\n\n\nGuests need be quiet between 3:00 PM and 5:00 PM.', 'Pets\n\n\nPets are allowed on request. Charges may apply.']",
Michael Zeppos Studios,"ναουσα, Naousa, 84401, Greece",9.1Wonderful 12 reviews,"['Non-smoking rooms', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$2,960
</span>",484 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 2:00 PM and 5:00 PM.', 'Pets\n\n\nPets are not allowed.']",
Sun House Paros,"House 5 - Pure Paros, Peteloudes, Paro, 84400, Greece, Kampos Paros, 84400, Greece",10Exceptional 1 review,"['Outdoor swimming pool', 'Free parking', 'Non-smoking rooms', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
SAR 11,465
</span>",105 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 2:00 PM and 4:00 PM.', 'Pets\n\n\nPets are not allowed.']",4
Villa Aspa Paros,"Πρόδρομος, Πάρος, Prodromos Paros, 84400, Greece",9.7Exceptional 6 reviews,"['Free parking', 'Non-smoking rooms', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$2,368
</span>",1023 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nFree!\nPets are allowed on request. No extra charges.']",
