name,location,reviews,facilities,price,size,rules,stars
Sofia Hotel,"Odos Oneiron 25, Plakias, 74060, Greece",8.9Excellent 324 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Room service', 'Free WiFi', 'Bar']","<span class=""bui-u-sr-only"">
Original price
XOF 373,896
Current price
XOF 343,984
</span>",17 m²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],3
George Seaside House,"Makrygialos, Pilalímata, 72055, Greece",,"['Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
$644
Current price
$515
</span>",818 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",
Callista,"Emmanouil Kastrinaki 6, Kissamos, 73400, Greece",9.3Wonderful 284 reviews,"['Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
$608
</span>",237 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 10:00 PM and 7:00 AM.', 'Pets\n\n\nPets are not allowed.']",
Hermes Hotel,"Iroon Polytechniou 94, 73400 Kissamos, Kissamos, 73400, Greece",8.0Very Good 618 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Facilities for disabled guests', 'Restaurant', 'Free WiFi', 'Bar', 'Good Breakfast']","<span class=""bui-u-sr-only"">
Original price
$753
Current price
$640
</span>",172 feet²,['Pets\n\n\nFree!\nPets are allowed. No extra charges.'],
FUTURA APARTMENTS,"Maleme, Chania, 73100, Greece",,"['Outdoor swimming pool', 'Non-smoking rooms', 'Fitness center', 'Free WiFi', 'Restaurant', 'Family rooms', 'Terrace', 'Bar']","<span class=""bui-u-sr-only"">
Price
RUB 49,441
</span>",50 m²,['Pets\n\n\nPets are not allowed.'],3
Kolimbito Sea Side,"Falasarna Kissamos Chania, Falasarna, 73400, Greece",9.3Wonderful 328 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Beachfront', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$633
</span>",291 feet²,"['Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 7:00 AM.', 'Pets\n\n\nPets are not allowed.']",
Villa Aliki,"Mirtos, Myrtos, 72056, Greece",9.1Wonderful 95 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Free parking', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
2,616 zł
</span>",54 m²,"['Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 10:00 PM and 8:00 AM.', 'Pets\n\n\nPets are allowed. Charges may apply.']",3
Lefka Ori,"Chora Sfakíon, Hora Sfakion, 73100, Greece",7.9Good 451 reviews,"['Free WiFi', 'Non-smoking rooms', 'Airport shuttle', 'Restaurant', 'Beachfront', 'Free parking', 'Family rooms', 'Bar', 'Good Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 840
</span>",44 m²,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
Solon Apartments,"Maleme, Maleme, 73100, Greece",9.7Exceptional 132 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Beachfront', 'Free WiFi', 'Family rooms', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
$746
</span>",431 feet²,['Pets\n\n\nPets are not allowed.'],
Ekavi Hotel,"Sfakaki, Sfakaki, 74100, Greece",8.4Very Good 101 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Room service', 'Restaurant', 'Beachfront', 'Free WiFi', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
$611
</span>",291 feet²,['Pets\n\n\nPets are not allowed.'],
Monachus Monachus,"Fragokastello, Frangokastello, 73011, Greece",9.0Wonderful 336 reviews,"['Outdoor swimming pool', 'Free WiFi', 'Non-smoking rooms', 'Free parking', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Original price
€ 573
Current price
€ 527
</span>",55 m²,['Pets\n\n\nPets are not allowed.'],3
Stella Beach Hotel,"Panormos Rethymno, Panormos Rethymno, 74057, Greece",8.7Excellent 103 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Room service', 'Restaurant', 'Beachfront', 'Free WiFi', 'Bar', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Original price
£463
Current price
£426
</span>",226 feet²,['Pets\n\n\nPets are not allowed.'],3
Corali Studios & Portobello Apartments,"Elounda, Elounda, 70014, Greece",8.9Excellent 207 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Beachfront', 'Free parking', 'Free WiFi', 'Family rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
CAD 761
</span>",28 m²,['Pets\n\n\nPets are not allowed.'],3
Sunrise Hotel & Apartments,"Rodakino, Rodakino, 74060, Greece",8.0Very Good 151 reviews,"['Outdoor swimming pool', 'Free WiFi', 'Airport shuttle', 'Non-smoking rooms', 'Facilities for disabled guests', 'Free parking', 'Restaurant', 'Family rooms', 'Bar', 'Exceptional Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 356
</span>",35 m²,['Pets\n\n\nPets are not allowed.'],3
Villa Koutsakis,"Kali Limenes, Chrysostomos, Kaloi Limenes, 70400, Greece",8.3Very Good 295 reviews,"['Free parking', 'Non-smoking rooms', 'Beachfront', 'Restaurant', 'Free WiFi', 'Family rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
SCR 8,724
</span>",28 m²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],3
Villea Village,"Analipsi, Makry Gialos, 72055, Greece",8.3Very Good 264 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Free WiFi', 'Restaurant', 'Family rooms', 'Bar', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Price
$637
</span>",250 feet²,['Pets\n\n\nPets are not allowed.'],
Falasarna Bay,"Falasarna, Falasarna, 73400, Greece","8.7Excellent 1,129 reviews","['Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Beachfront', 'Free WiFi', 'Family rooms', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Price
CAD 904
</span>",35 m²,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
Sunny Bay Hotel,"Kasteli Kissamou, Kissamos, 73400, Greece",8.8Excellent 355 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Room service', 'Restaurant', 'Beachfront', 'Free WiFi', 'Bar', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Price
$831
</span>",301 feet²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],
Thalia deco City & Beach Hotel,"El. Venizelou 176, Limenas Hersonissou, Hersonissos, 70014, Greece",9.2Wonderful 338 reviews,"['Outdoor swimming pool', 'Free parking', 'Non-smoking rooms', 'Airport shuttle', 'Fitness center', 'Restaurant', 'Free WiFi', 'Family rooms', 'Bar', 'Exceptional Breakfast']","<span class=""bui-u-sr-only"">
Original price
₹ 76,278
Current price
₹ 56,140
</span>",19 m²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],3
Villa Rita Apartments A,"Tavronitis, Tavronitis, 73006, Greece",8.6Excellent 92 reviews,"['2 swimming pools', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Free WiFi', 'Family rooms', 'Exceptional Breakfast']","<span class=""bui-u-sr-only"">
Price
$566
</span>",377 feet²,"['Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 2:00 PM and 4:00 PM.', 'Pets\n\n\nPets are not allowed.']",
Apollon Hotel Apartments,"Neas Fokeas St., Platanes, 74100, Greece",8.7Excellent 112 reviews,"['Outdoor swimming pool', 'Airport shuttle', 'Free WiFi', 'Non-smoking rooms', 'Free parking', 'Family rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 627
Current price
€ 578
</span>",30 m²,['Pets\n\n\nPets are not allowed.'],3
Ammoudi Hotel,"Lefkogia, Damnoni, 74060, Greece",7.6Good 155 reviews,"['Free parking', 'Airport shuttle', 'Restaurant', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$610
</span>",431 feet²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],
Castro Hotel,"A.Papandreou str. 301, Amoudara Herakliou, 71414, Greece",8.2Very Good 522 reviews,"['Outdoor swimming pool', 'Free WiFi', 'Free parking', 'Family rooms', 'Restaurant', 'Non-smoking rooms', 'Room service', 'Facilities for disabled guests', 'Bar', 'Good Breakfast']",,,['Pets\n\n\nPets are not allowed.'],
Mirtilos Studios & Apartments,"Kissamos, Kissamos, 73400, Greece",8.7Excellent 420 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Facilities for disabled guests', 'Free WiFi', 'Family rooms', 'Bar', 'Good Breakfast']","<span class=""bui-u-sr-only"">
Price
$708
</span>",323 feet²,['Pets\n\n\nPets are not allowed.'],
Horizon Beach Hotel,"West End on coast, Plakias, 74060, Greece",8.9Excellent 429 reviews,"['Free parking', 'Non-smoking rooms', 'Room service', 'Beachfront', 'Free WiFi', 'Family rooms', 'Bar', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Price
₹ 57,738
</span>",18 m²,['Pets\n\n\nFree!\nPets are allowed. No extra charges.'],3
Asterina Seaside Apartments,"Kalyves, Kalyves, 73003, Greece",9.1Wonderful 120 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Room service', 'Beachfront', 'Free WiFi', 'Free parking', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
$ 151,071
</span>",32 m²,['Pets\n\n\nPets are not allowed.'],3
Sea Breeze,"Kalamaki, Chania, Kalamaki, 73100, Greece",8.8Excellent 152 reviews,"['Free WiFi', 'Airport shuttle', 'Non-smoking rooms', 'Free parking', 'Beachfront', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
€ 651
Current price
€ 632
</span>",20 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 7:00 AM.', 'Pets\n\n\nFree!\nPets are allowed on request. No extra charges.']",3
Niros Beachfront Aparthotel,"Eleftheriou venizelou, Kokkini Khanion, 71500, Greece",8.1Very Good 115 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Beachfront', 'Free WiFi', 'Family rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
$644
</span>",431 feet²,"['Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 9:00 PM and 9:00 AM.', 'Pets\n\n\nFree!\nPets are allowed on request. No extra charges.']",
Anastasia Hotel Stalis,"Main Street, Stalís, 70007, Greece",8.9Excellent 90 reviews,"['2 swimming pools', 'Free WiFi', 'Non-smoking rooms', 'Spa', 'Airport shuttle', 'Fitness center', 'Restaurant', 'Free parking', 'Bar', 'Exceptional Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 733
</span>",20 m²,['Pets\n\n\nPets are not allowed.'],3
Hotel Tsagarakis Beach,"Konstantinou Mitsotaki, Amoudara Herakliou, 71414, Greece",7.7Good 103 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Beachfront', 'Free WiFi', 'Bar']","<span class=""bui-u-sr-only"">
Price
$644
</span>",194 feet²,['Pets\n\n\nPets are not allowed.'],
Villa Thalia,"Beach, Milatos, 72400, Greece",8.6Excellent 80 reviews,"['Airport shuttle', 'Non-smoking rooms', 'Room service', 'Free parking', 'Restaurant', 'Beachfront', 'Free WiFi', 'Family rooms', 'Bar', 'Exceptional Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 576
Current price
€ 531
</span>",50 m²,"['Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 8:00 AM.', 'Pets\n\n\nPets are not allowed.']",3
Hotel Orama-Matala,"Matala-Crete 0, Matala, 70200, Greece",8.5Very Good 706 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free WiFi', 'Free parking', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Original price
€ 648
Current price
€ 596
</span>",50 m²,['Pets\n\n\nPets are not allowed.'],3
Cosy Country Villa,"Συκια Σητειας μονοκατοικια, Pappayiannádhes, 72300, Greece",8.4Very Good 8 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
€ 663
Current price
€ 597
</span>",100 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
Aspros Potamos,"Aspros Potamos, Makry Gialos, 72055, Greece",9.0Wonderful 254 reviews,"['Free parking', 'Free WiFi', 'Room service', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$611
</span>",377 feet²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],
Lines Concept Accommodation,"N. Askoutsi & Kalliergi 4, Rethymno, 74132, Greece",9.7Exceptional 47 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Facilities for disabled guests', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
$901
Current price
$721
</span>",280 feet²,['Pets\n\n\nPets are not allowed.'],
Mardinik Hotel Apartments,"28th of October Str,7, Rethymno Town, Rethymno, 74100, Greece",9.4Wonderful 229 reviews,"['Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Free WiFi', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
AED 3,191
</span>",40 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 8:00 AM.', 'Pets\n\n\nPets are not allowed.']",3
Marvel Deluxe Rooms,"Agiou Fanouriou 15, Heraklio, 71601, Greece","8.4Very Good 1,034 reviews","['Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms', '24-hour front desk', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
$753
</span>",215 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",
Ammoudara Beach Hotel Apartments,"Ammoudara, Agios Nikolaos, 72100, Greece",8.1Very Good 501 reviews,"['Outdoor swimming pool', 'Free WiFi', 'Non-smoking rooms', 'Beachfront', 'Free parking', 'Family rooms', 'Bar', 'Good Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 948
Current price
€ 872
</span>",58 m²,['Pets\n\n\nPets are not allowed.'],3
Paloma Garden Hotel,"Irinis 38, Stalís, 70007, Greece",8.5Very Good 20 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Restaurant', 'Free WiFi', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
$874
</span>",194 feet²,['Pets\n\n\nPets are not allowed.'],
Areti Aparthotel,"Aptera, Megala Khorafia, Áptera, 73200, Greece",8.5Very Good 276 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Facilities for disabled guests', 'Free parking', 'Free WiFi', 'Family rooms', 'Bar', 'Excellent Breakfast']","<span class=""bui-u-sr-only"">
Original price
£610
Current price
£564
</span>",484 feet²,['Pets\n\n\nPets are allowed on request. Charges may apply.'],3
Elounda Krini Hotel,"Andrea Papandreou, Elounda, 72053, Greece",8.1Very Good 400 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Restaurant', 'Free WiFi', 'Family rooms', 'Bar', 'Excellent Breakfast']","<span class=""bui-u-sr-only"">
Original price
$856
Current price
$685
</span>",172 feet²,['Pets\n\n\nPets are not allowed.'],
Eleana Nature & Art,"Eparchiaki Odos Vrison-Sfakion 6, Hora Sfakion, 73011, Greece",9.4Wonderful 406 reviews,"['Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Room service', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$740
</span>",215 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 10:00 PM and 8:00 AM.', 'Pets\n\n\nFree!\nPets are allowed on request. No extra charges.']",
Marita's Apartments,"Agia Marina, Agia Marina Nea Kydonias, 73100, Greece",8.7Excellent 189 reviews,"['2 swimming pools', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Beachfront', 'Free WiFi', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
$924
</span>",377 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 9:00 AM.', 'Pets\n\n\nPets are not allowed.']",
IRIDA Studios Hotel & Pool,"Plakias, Plakias, 74060, Greece",8.5Very Good 128 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Room service', 'Restaurant', 'Free WiFi', 'Family rooms', 'Bar', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Original price
₪ 2,991
Current price
₪ 2,201
</span>",25 m²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],3
Narkissos 'SUPERB',"Kondilaki 15, Chania, 73100, Greece",8.3Very Good 644 reviews,"['Non-smoking rooms', 'Free WiFi', 'Family rooms', 'Terrace', 'Tea/Coffee Maker in All Rooms', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
$956
</span>",409 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",
Theo Star Beach Hotel,"Nikolaou Grammatikaki, Malia, 70007, Greece",8.5Very Good 93 reviews,"['Outdoor swimming pool', 'Airport shuttle', 'Restaurant', 'Beachfront', 'Free parking', 'Free WiFi', 'Family rooms', 'Bar', 'Private beach area', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
$904
</span>",194 feet²,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",
Dedalos Hotel,"11 Odissea Eliti, Malia, 70007, Greece",8.5Very Good 292 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Restaurant', 'Free WiFi', 'Bar']","<span class=""bui-u-sr-only"">
Original price
€ 657
Current price
€ 605
</span>",20 m²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],3
Artion Boutique by Enorme,"Monis Kardiotissis 40, Heraklio, 71201, Greece",9.3Wonderful 573 reviews,"['Non-smoking rooms', 'Free WiFi', 'Room service']","<span class=""bui-u-sr-only"">
Original price
€ 903
Current price
€ 708
</span>",22 m²,['Pets\n\n\nPets are not allowed.'],3
Blue Dream Hotel,"Stavromenos, Stavromenos, 74100, Greece",8.3Very Good 251 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Free WiFi', 'Beachfront', 'Room service', 'Restaurant', 'Bar', 'Exceptional Breakfast']","<span class=""bui-u-sr-only"">
Price
$644
</span>",291 feet²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],
Creta Verano Hotel,"El. Venizelou 183 Str., Malia, 70007, Greece",8.1Very Good 37 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Room service', 'Free parking', 'Restaurant', 'Free WiFi', 'Family rooms', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 1,557
Current price
€ 607
</span>",24 m²,['Pets\n\n\nPets are not allowed.'],3
Vranas Ambiance Hotel,"Mitropoleos Sq.& Agion Deka, Chania, 73100, Greece",9.1Wonderful 552 reviews,"['Non-smoking rooms', 'Free WiFi', 'Bar']","<span class=""bui-u-sr-only"">
Original price
MXN 13,872
Current price
MXN 12,763
</span>",20 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
Maritime Suites by Enorme,"22 Theotokopoulou Str., Limenas Hersonissou, Hersonissos, 70014, Greece",8.5Very Good 230 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
€ 663
Current price
€ 531
</span>",22 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
Tarra,"Ayia Roumeli, Agia Roumeli, 73011, Greece",8.6Excellent 196 reviews,"['Non-smoking rooms', 'Free parking', 'Restaurant', 'Beachfront', 'Free WiFi', 'Bar', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Price
$772
</span>",215 feet²,['Pets\n\n\nPets are not allowed.'],
Fodele Beachfront Apts,"Fodele, Fodele, 71500, Greece",9.1Wonderful 27 reviews,"['Non-smoking rooms', 'Beachfront', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
£619
</span>",269 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
