name,location,reviews,facilities,price,size,rules,stars
Dedalos Hotel,"11 Odissea Eliti, Malia, 70007, Greece",8.5Very Good 292 reviews,"['Outdoor swimming pool', 'Airport shuttle', 'Non-smoking rooms', 'Restaurant', 'Free parking', 'Free WiFi', 'Bar']","<span class=""bui-u-sr-only"">
Original price
£416
Current price
£383
</span>",215 feet²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],3
Velanos Villas,"Kefali, Chania, Kefálion, 73132, Greece",9.4Wonderful 241 reviews,"['Outdoor swimming pool', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
₪ 2,171
Current price
₪ 1,997
</span>",45 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 12:00 AM and 8:00 AM.', 'Pets\n\n\nFree!\nPets are allowed on request. No extra charges.']",3
Palladion,"Adelianos Kampos, Adelianos Kampos, 74100, Greece",8.1Very Good 163 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Restaurant', 'Free WiFi', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
CAD 779
</span>",,['Pets\n\n\nPets are not allowed.'],3
Hotel Brascos,"Moatsou & Daskalaki 1, Rethymno, 74100, Greece",6.7Pleasant 591 reviews,"['Outdoor swimming pool', 'Room service', 'Parking', 'Restaurant', 'Free WiFi', '24-hour front desk', 'Bar', 'Good Breakfast']","<span class=""bui-u-sr-only"">
Price
CAD 753
</span>",,['Pets\n\n\nPets are not allowed.'],3
Remezzo,"mochlos sitia lasithi greece, Mochlos, 72057, Greece",8.7Excellent 159 reviews,"['Non-smoking rooms', 'Free WiFi', 'Beachfront', 'Tea/Coffee Maker in All Rooms', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Price
$322
</span>",161 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 10:00 PM and 8:00 AM.', 'Pets\n\n\nFree!\nPets are allowed on request. No extra charges.']",
Kamihis Farm House Experience,"Zaros square, Zaros, 70002, Greece",9.6Exceptional 126 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Tea/Coffee Maker in All Rooms']","<span class=""bui-u-sr-only"">
Original price
£412
Current price
£379
</span>",269 feet²,"['Smoking\n\nSmoking is not allowed.', 'Quiet hours\n\n\nGuests need be quiet between 3:00 PM and 4:00 PM.', 'Pets\n\n\nPets are not allowed.']",3
FUTURA APARTMENTS,"Maleme, Chania, 73100, Greece",,"['Outdoor swimming pool', 'Non-smoking rooms', 'Fitness center', 'Restaurant', 'Free WiFi', 'Family rooms', 'Terrace', 'Bar']","<span class=""bui-u-sr-only"">
Price
CAD 763
</span>",30 m²,['Pets\n\n\nPets are not allowed.'],3
Coral,"Frangokastello, Frangokastello, 73011, Greece",9.2Wonderful 297 reviews,"['Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Free WiFi', 'Beachfront', 'Restaurant', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Excellent Breakfast']","<span class=""bui-u-sr-only"">
Price
$335
</span>",,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],
Pasithea villas,"Frangokastello, Frangokastello, 73011, Greece",9.2Wonderful 175 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
$322
</span>",215 feet²,['Pets\n\n\nFree!\nPets are allowed. No extra charges.'],
Remezzo,"mochlos sitia lasithi greece, Mochlos, 72057, Greece",8.7Excellent 159 reviews,"['Free WiFi', 'Non-smoking rooms', 'Beachfront', 'Tea/Coffee Maker in All Rooms', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Original price
1,766 zł
Current price
1,626 zł
</span>",20 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 10:00 PM and 8:00 AM.', 'Pets\n\n\nFree!\nPets are allowed on request. No extra charges.']",3
Kamihis Farm House Experience,"Zaros square, Zaros, 70002, Greece",9.6Exceptional 126 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Tea/Coffee Maker in All Rooms']","<span class=""bui-u-sr-only"">
Price
$515
</span>",269 feet²,"['Smoking\n\nSmoking is not allowed.', 'Quiet hours\n\n\nGuests need be quiet between 3:00 PM and 4:00 PM.', 'Pets\n\n\nPets are not allowed.']",
Hermes Hotel,"Iroon Polytechniou 94, 73400 Kissamos, Kissamos, 73400, Greece",8.0Very Good 618 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Facilities for disabled guests', 'Restaurant', 'Free WiFi', 'Bar', 'Good Breakfast']","<span class=""bui-u-sr-only"">
Original price
$753
Current price
$640
</span>",172 feet²,['Pets\n\n\nFree!\nPets are allowed. No extra charges.'],
FUTURA APARTMENTS,"Maleme, Chania, 73100, Greece",,"['Outdoor swimming pool', 'Non-smoking rooms', 'Restaurant', 'Fitness center', 'Free WiFi', 'Family rooms', 'Terrace', 'Bar']","<span class=""bui-u-sr-only"">
Original price
BZD 1,135
Current price
BZD 1,044
</span>",30 m²,['Pets\n\n\nPets are not allowed.'],3
Emilio's House,"Agia Paraskevi, Agia Paraskevi, 74055, Greece",9.0Wonderful 11 reviews,"['Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$637
</span>",861 feet²,['Pets\n\n\nFree!\nPets are allowed. No extra charges.'],
Coral,"Frangokastello, Frangokastello, 73011, Greece",9.2Wonderful 297 reviews,"['Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Free WiFi', 'Beachfront', 'Restaurant', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Excellent Breakfast']","<span class=""bui-u-sr-only"">
Price
$418
</span>",,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],
Astron Hotel,"Papaioannou 1, Ierapetra, 72200, Greece",8.0Very Good 188 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Spa', 'Room service', 'Facilities for disabled guests', 'Free parking', 'Free WiFi', 'Beachfront', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
CAD 822
</span>",25 m²,['Pets\n\n\nPets are not allowed.'],3
Ekavi Hotel,"Sfakaki, Sfakaki, 74100, Greece",8.4Very Good 101 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Restaurant', 'Room service', 'Free parking', 'Beachfront', 'Free WiFi', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Original price
£425
Current price
£392
</span>",215 feet²,['Pets\n\n\nPets are not allowed.'],3
Lissos Rooms Sougia,"Sougia, Sougia, 73009, Greece",8.5Very Good 185 reviews,"['Free parking', 'Non-smoking rooms', 'Free WiFi', 'Airport shuttle']","<span class=""bui-u-sr-only"">
Price
$483
</span>",248 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 3:00 PM and 5:00 PM.', 'Pets\n\n\nPets are not allowed.']",
Waterlily Hotel Apartments,"Kalathas, Kalathas, 73100, Greece",9.4Wonderful 126 reviews,"['2 swimming pools', 'Free WiFi', 'Non-smoking rooms', 'Spa', 'Airport shuttle', 'Facilities for disabled guests', 'Free parking', 'Family rooms', 'Tea/Coffee Maker in All Rooms', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 600
Current price
€ 552
</span>",40 m²,['Pets\n\n\nPets are not allowed.'],3
Villa Irini,"Emmanouil skarvelaki Residence, Patsídhes, 18345, Greece",9.5Exceptional 15 reviews,"['Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
RUB 41,855
Current price
RUB 38,507
</span>",70 m²,['Pets\n\n\nPets are not allowed.'],3
Vrachos Villas,"Agia Paraskevi, Agia Paraskevi, 74053, Greece",9.2Wonderful 83 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Room service', 'Facilities for disabled guests', 'Restaurant', 'Free WiFi', 'Family rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 459
</span>",45 m²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],3
Gigilos,"Sfakia -Chania, Agia Roumeli, 73011, Greece",8.9Excellent 182 reviews,"['Non-smoking rooms', 'Free parking', 'Restaurant', 'Beachfront', 'Free WiFi', 'Family rooms', 'Bar', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Price
$351
</span>",215 feet²,"['Smoking\n\nSmoking is not allowed.', 'Quiet hours\n\n\nGuests need be quiet between 12:00 AM and 7:00 AM.', 'Pets\n\n\nPets are not allowed.']",
Amazing Stone Villas,"Vasiliki,Tripiti Beach, Kapetanianá, 70012, Greece",9.6Exceptional 42 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$354
</span>",592 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 7:00 AM.', 'Pets\n\n\nPets are not allowed.']",
Klima Rooms,"Palaiochora, Palaiochora, 73001, Greece",8.8Excellent 266 reviews,"['Free WiFi', 'Beachfront']","<span class=""bui-u-sr-only"">
Price
€ 423
</span>",16 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 8:00 AM.', 'Pets\n\n\nPets are not allowed.']",3
Paradise Matala Hotel,"Matala 1, Matala, 70200, Greece",8.3Very Good 512 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Free WiFi', 'Family rooms', 'Bar', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 480
</span>",20 m²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],3
Eftihia Studios,"Paleochora, Palaiochora, 73001, Greece",8.3Very Good 322 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
CAD 519
</span>",30 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
CretanHouse,"Mirtos Ierapetra, Myrtos, 72056, Greece",8.2Very Good 49 reviews,"['Beachfront', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
$354
</span>",161 feet²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],
Villa Katie - Crete,"Pitsidia, Pitsidia, 70200, Greece",8.6Excellent 8 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$581
</span>",753 feet²,['Pets\n\n\nPets are not allowed.'],
Elea Terra Hotel,"Matala 0, Matala, 70200, Greece",7.8Good 100 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Restaurant', 'Free parking', 'Free WiFi', 'Family rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
£319
</span>",215 feet²,['Pets\n\n\nPets are not allowed.'],3
Sunset Crete,"Kampos, Kámbos, 73400, Greece",8.6Excellent 96 reviews,"['Free parking', 'Free WiFi', 'Bar', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Original price
₹ 39,728
Current price
₹ 36,550
</span>",25 m²,['Pets\n\n\nPets are not allowed.'],3
Minos Boutique Hotel,"Agia Galini, Agia Galini, 74056, Greece",9.4Wonderful 133 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Free parking', 'Family rooms', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Exceptional Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 475
Current price
€ 438
</span>",20 m²,['Pets\n\n\nPets are not allowed.'],3
Gorgona Hotel,"Andrea Papandreou 251, Amoudara Herakliou, 71414, Greece",8.0Very Good 160 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Free WiFi', 'Bar', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Original price
$483
Current price
$410
</span>",269 feet²,['Pets\n\n\nPets are not allowed.'],
Casa Doria,"Lentas, Lentas, 70400, Greece",8.7Excellent 48 reviews,"['Free parking', 'Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
KRW 672,184
</span>",16 m²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],3
Saint George Hotel,"Rodakino, Rodakino, 74060, Greece",8.8Excellent 193 reviews,"['Non-smoking rooms', 'Free parking', 'Room service', 'Restaurant', 'Free WiFi', 'Family rooms', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Price
$354
</span>",269 feet²,"['Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 9:00 AM.', 'Pets\n\n\nPets are not allowed.']",
Hotel Malia Holidays,"4, Math. Zahariadi St., Malia, 70007, Greece",7.8Good 87 reviews,"['Outdoor swimming pool', 'Airport shuttle', 'Room service', 'Free parking', 'Free WiFi', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Original price
£420
Current price
£387
</span>",194 feet²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],3
Voula Beach,"unnamed street, Lentas, 70004, Greece",8.0Very Good 1 review,"['Free WiFi', 'Non-smoking rooms', 'Beachfront', 'Free parking', 'Restaurant', 'Family rooms', 'Private beach area']","<span class=""bui-u-sr-only"">
Original price
1,618 zł
Current price
1,488 zł
</span>",,['Pets\n\n\nPets are not allowed.'],3
Monastiraki Traditional Guest House,"Monastiraki Village Pachia Ammos, Monastirákion, 72200, Greece",9.0Wonderful 24 reviews,"['Non-smoking rooms', 'Free WiFi', 'Free parking', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
€ 533
Current price
€ 491
</span>",45 m²,"['Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 7:00 AM.', 'Pets\n\n\nFree!\nPets are allowed on request. No extra charges.']",3
Ilios Malia Hotel Resort,"Mattheou Zachariadi 43, Malia, 70007, Greece",7.7Good 91 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Free WiFi', 'Family rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
R$ 2,153
</span>",20 m²,['Pets\n\n\nPets are not allowed.'],3
Creta home in Heraklion center,"19 Περατζάκη 0, Bendevís, 71202, Greece",10Exceptional 1 review,"['Non-smoking rooms', 'Free WiFi', 'Free parking']","<span class=""bui-u-sr-only"">
Price
€ 490
</span>",38 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 AM and 8:00 AM.', 'Pets\n\n\nPets are not allowed.']",3
Mirtos Luxury apartment,"Mirtos Crete, Myrtos, 72056, Greece",9.7Exceptional 18 reviews,"['Non-smoking rooms', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
SCR 7,294
</span>",45 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
Regina Hotel,"Kissamos, Kissamos, 73400, Greece",7.0Good 241 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Free WiFi', 'Family rooms', 'Bar', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Price
$521
</span>",269 feet²,['Pets\n\n\nPets are not allowed.'],
SpilGaia,"Spili, Spílion, 74053, Greece",9.1Wonderful 50 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
AED 1,702
</span>",25 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 3:00 PM and 6:00 PM.', 'Pets\n\n\nPets are not allowed.']",3
ROMANTIC HOUSE 6 STEPS FROM THE SEA,"MOCHLOS, Mochlos, 72057, Greece",8.8Excellent 11 reviews,"['Free parking', 'Free WiFi', 'Non-smoking rooms', 'Beachfront']","<span class=""bui-u-sr-only"">
Price
PKR 165,413
</span>",45 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nFree!\nPets are allowed. No extra charges.']",3
Villa Katerina Holiday Apartments,"Agia Fotia, Sitias, Agia Fotia, 72300, Greece",8.4Very Good 17 reviews,"['Free parking', 'Non-smoking rooms', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$547
</span>",538 feet²,['Pets\n\n\nFree!\nPets are allowed. No extra charges.'],
Villa Irini,"Emmanouil skarvelaki Residence, Patsídhes, 18345, Greece",9.5Exceptional 15 reviews,"['Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
CAD 692
</span>",70 m²,['Pets\n\n\nPets are not allowed.'],3
Krassopsychia Apartments,"Eleftheriou Venizelou 150, Krásion, 70005, Greece",9.4Wonderful 148 reviews,"['Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$322
</span>",452 feet²,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",
Jean's Cretan Cottage,"Kalo Horio Kalo Chorio 70014, Kalón Khoríon, 70014, Greece",9.2Wonderful 8 reviews,"['Non-smoking rooms', 'Free parking', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$386
</span>",732 feet²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nFree!\nPets are allowed. No extra charges.']",
Traditional Cretan Country House (9klm from Elafonissi),"Eparxiaki odos Kaloudianon Chrisoskalitissas, Plokamianá, 73012, Greece",8.4Very Good 89 reviews,"['Free WiFi', 'Free parking', 'Non-smoking rooms', 'Family rooms', 'Tea/Coffee Maker in All Rooms']","<span class=""bui-u-sr-only"">
Price
€ 378
</span>",45 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 3:00 PM and 5:00 PM.', 'Pets\n\n\nPets are not allowed.']",3
"""PefkoPetro"" Traditional House","Keramoti, Keramotí, 73400, Greece",9.7Exceptional 15 reviews,"['Free parking', 'Non-smoking rooms', 'Free WiFi']","<span class=""bui-u-sr-only"">
Original price
XOF 354,217
Current price
XOF 325,879
</span>",52 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
Heracles Hotel,"Spili, Spílion, 74053, Greece",9.1Wonderful 118 reviews,"['Free WiFi', 'Non-smoking rooms', 'Free parking', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
€ 330
Current price
€ 304
</span>",30 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 7:00 AM.', 'Pets\n\n\nFree!\nPets are allowed. No extra charges.']",3
Niko Elen,"Grammatikaki, Stalís, 70014, Greece",8.1Very Good 37 reviews,"['Non-smoking rooms', 'Free WiFi', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
₪ 1,954
</span>",18 m²,['Pets\n\n\nPets are not allowed.'],3
Cretan Villa,"16 Lakerda Str., Ierapetra, 72200, Greece",9.0Wonderful 165 reviews,"['Free parking', 'Airport shuttle (free)', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
MYR 2,298
</span>",19 m²,['Pets\n\n\nPets are not allowed.'],3
Cretan House Antonis,"Kamilari, Kamilari, 70200, Greece",9.0Wonderful 4 reviews,"['Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
₹ 47,673
Current price
₹ 43,860
</span>",60 m²,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nFree!\nPets are allowed. No extra charges.']",3
Athina,"Machis Kritis 82, Rethymno, 74100, Greece",9.1Wonderful 85 reviews,"['Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Facilities for disabled guests', 'Free WiFi', 'Family rooms', 'Tea/Coffee Maker in All Rooms']","<span class=""bui-u-sr-only"">
Original price
$354
Current price
$329
</span>",237 feet²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nPets are not allowed.']",
Sisi Breeze Hotel,"Eparchiaki Odos Sisiou 129, Sisi, 72400, Greece",9.5Exceptional 69 reviews,"['Outdoor swimming pool', 'Airport shuttle', 'Free parking', 'Free WiFi', 'Tea/Coffee Maker in All Rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
¥61,475
</span>",16 m²,['Pets\n\n\nPets are not allowed.'],3
VILLA FATIMA,"ΒΑΦΕ, Vryses, 73007, Greece",10Exceptional 15 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
¥65,609
Current price
¥57,342
</span>",85 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nFree!\nPets are allowed on request. No extra charges.']",3
