name,location,stars,amount_conv,Rating,NumReviews,Airport,Pool,Breakfast,Family_Rooms,Parking,Restaurant,size_m2,Pets,Month,Location
Skipper Beachfront Suites,"87 Agias Paraskevis, Limenas Hersonissou, Hersonissos, 70014, Greece",3.0,678.0,9.0,9 ,False,False,True,True,True,True,23.0,False,July,Crete
Elektra Beach Hotel,"Kalamaki, Kalamaki, 73100, Greece",3.0,768.75,9.0,621 ,True,True,False,True,True,False,26.0,False,July,Crete
Dedalos Beach Hotel,"Sfakaki, Sfakaki, 74100, Greece",3.0,600.6944444444445,8.3, 52 ,True,True,True,False,True,True,22.0,False,July,Crete
Lena Beach Hotel,"Kalathas, Kalathas, 73100, Greece",,691.588785046729,8.9,380 ,True,True,True,False,True,True,19.0,False,July,Crete
Falasarna Bay,"Falasarna, Falasarna, 73400, Greece",,628.0373831775701,8.7,"1,129 ",True,False,True,True,True,False,35.0,False,July,Crete
Eva Suites & Apartments,"Agia Marina Chania Crete, Galatás, 73014, Greece",,585.0467289719626,,,False,True,False,True,False,False,30.0,False,July,Crete
Hotel Orama-Matala,"Matala-Crete 0, Matala, 70200, Greece",3.0,597.9910714285713,8.5, 706 ,False,True,False,True,True,False,50.0,False,July,Crete
Eleana Nature & Art,"Eparchiaki Odos Vrison-Sfakion 6, Hora Sfakion, 73011, Greece",3.0,573.0,9.4,406 ,True,False,False,True,True,False,20.0,True,July,Crete
Galini Studios & Apartments,"Sougia, Sougia, 73009, Greece",3.0,600.0,9.1,391 ,False,False,False,True,True,False,30.0,False,July,Crete
Dedalos Hotel,"11 Odissea Eliti, Malia, 70007, Greece",,579.4392523364486,8.5, 292 ,True,True,False,False,True,True,19.0,True,July,Crete
Blue Dream Hotel,"Stavromenos, Stavromenos, 74100, Greece",3.0,525.0,8.3, 251 ,True,True,True,False,True,True,27.0,True,July,Crete
Tarra,"Ayia Roumeli, Agia Roumeli, 73011, Greece",,721.4953271028037,8.6,196 ,False,False,True,False,True,True,19.0,False,July,Crete
Palladion,"Adelianos Kampos, Adelianos Kampos, 74100, Greece",,625.233644859813,8.1, 163 ,False,True,False,True,True,True,,False,July,Crete
Idomeneas Apartments,"Sougia , Sougia, 73009, Greece",3.0,630.0,9.3,343 ,False,False,False,True,True,False,32.0,True,July,Crete
Consolas Gavdos Studios,"Sarakinito, Gavdos, 73001, Greece",,598.1308411214953,8.1, 158 ,False,False,False,True,True,False,19.0,True,July,Crete
Sofia Hotel,"Odos Oneiron 25, Plakias, 74060, Greece",3.0,524.5017763749752,8.9,324 ,True,False,False,False,True,False,17.0,True,July,Crete
George Seaside House,"Makrygialos, Pilalímata, 72055, Greece",,481.30841121495325,,,False,False,False,True,True,False,75.0,False,July,Crete
Callista,"Emmanouil Kastrinaki 6, Kissamos, 73400, Greece",,568.2242990654205,9.3,284 ,True,False,False,False,True,False,22.0,False,July,Crete
Hermes Hotel,"Iroon Polytechniou 94, 73400 Kissamos, Kissamos, 73400, Greece",,598.1308411214953,8.0, 618 ,True,True,True,False,True,True,15.0,True,July,Crete
FUTURA APARTMENTS,"Maleme, Chania, 73100, Greece",3.0,569.2033156804052,,,False,True,False,True,False,True,50.0,False,July,Crete
Kolimbito Sea Side,"Falasarna Kissamos Chania, Falasarna, 73400, Greece",,591.588785046729,9.3,328 ,True,False,False,True,True,False,27.0,False,July,Crete
Villa Aliki,"Mirtos, Myrtos, 72056, Greece",3.0,583.9285714285713,9.1,95 ,True,False,False,True,True,False,54.0,True,July,Crete
Lefka Ori,"Chora Sfakíon, Hora Sfakion, 73100, Greece",3.0,840.0,7.9,451 ,True,False,True,True,True,True,44.0,False,July,Crete
