name,location,stars,amount_conv,Rating,NumReviews,Airport,Pool,Breakfast,Family_Rooms,Parking,Restaurant,size_m2,Pets,Month,Location
Kasteli Luxury Rooms,"Επαρχιακή Οδός Φηρών-Όρμου Περίσσης, Perissa, 84703, Greece",3.0,1316.2790697674418,9.4,424 ,True,False,False,False,False,False,23.0,False,August,Santorini
Smaragdi Hotel,"Main Street, Perivolos, 84703, Greece",3.0,706.5392354124749,9.2,760 ,False,True,False,False,True,False,19.0,False,August,Santorini
Marianna Hotel,"Perissa, Perissa, 84700, Greece",3.0,833.0,8.7,764 ,True,True,True,True,True,False,20.0,True,August,Santorini
Hotel Eucalyptus,"Mesaria, Mesaria, 84700, Greece",2.0,969.0,9.0,277 ,False,False,True,False,True,False,20.0,False,August,Santorini
Abelonas Village,"Megalochori, Megalochori, 84700, Greece",,0.0,9.1,390 ,True,True,False,False,True,False,,False,August,Santorini
Cultural House,"Pirgos, Pyrgos, 84700, Greece",3.0,724.7767857142857,8.7,513 ,True,False,True,True,True,False,32.0,False,August,Santorini
Agapi Villas,"Main Street, Karterados, 84700, Greece",,800.4226712558902,8.6,473 ,True,True,False,True,True,False,18.0,False,August,Santorini
Sun Springs Suites,"Kamari, Kamari, 11362, Greece",,916.0,8.7,312 ,True,True,True,True,True,False,40.0,True,August,Santorini
Nostos Beach,"Kamari, Kamari, 84700, Greece",,835.1729654069186,8.2, 590 ,True,False,False,False,False,True,15.0,False,August,Santorini
Levante Beach Hotel,"Kamari, Kamari, 84700, Greece",2.0,802.0,8.2, 817 ,False,True,False,True,False,True,18.0,False,August,Santorini
Unique Galini Oia - Adults Only,"Finikia - Oia, Oia, 84702, Greece",4.0,826.7441860465117,9.1,440 ,True,True,True,False,True,False,35.0,False,August,Santorini
Blue Waves Suites & Apartments,"Kamari, Kamari, 84700, Greece",,884.1121495327102,9.2,489 ,True,True,True,True,True,False,30.0,True,August,Santorini
Margarenia,"Perissa, Perissa, 84700, Greece",4.0,826.9117647058823,9.8,574 ,True,True,True,True,True,False,33.0,False,August,Santorini
Kalimera Hotel,"Akrotiriou - Megalochoriou Road, Akrotiri, 847 00, Greece",,802.8037383177569,9.0,283 ,True,True,False,True,True,False,18.0,False,August,Santorini
Memento Perissa,"Perissa , Perissa, 84700, Greece",3.0,652.3255813953489,8.3, 557 ,True,False,False,True,True,False,19.0,False,August,Santorini
White Lily Santorini - Adults Only 16 Plus,"Perivolos Beach Perivolos Beach, Perivolos, 84700, Greece",,1001.8691588785047,9.2,67 ,True,True,False,False,True,False,19.0,True,August,Santorini
Aldea,"Karterados, Karterados, 84700, Greece",3.0,1046.5277777777778,8.9,667 ,True,True,True,True,False,False,40.0,False,August,Santorini
Paradise Resort,"Off Main Street, Akrotiri, 847 00, Greece",,897.196261682243,8.0, 352 ,True,True,False,True,True,True,18.0,True,August,Santorini
Ifestia Hotel,"Kamari, Kamari, 84700, Greece",3.0,731.8443472254202,8.0, 232 ,True,True,True,False,False,False,20.0,False,August,Santorini
Acropole Sunrise,"Kamari, Kamari, 84700, Greece",,1037.3831775700935,9.5,453 ,True,False,True,False,True,False,14.0,False,August,Santorini
Three Harites,"Perissa, Perissa, 84700, Greece",3.0,723.0,9.0,258 ,False,True,False,True,True,False,18.0,False,August,Santorini
Santa Elena,"Achileos Street, Kamari, 84700, Greece",,898.8235294117646,9.6,280 ,True,True,True,False,True,False,20.0,False,August,Santorini
Akis Hotel,"Kamari, Kamari, 84700, Greece",2.0,1081.25,9.0,214 ,False,False,False,False,False,False,30.0,False,August,Santorini
Aelia by Eltheon,"Thiras - Oias Road, Imerovigli, 84 700, Greece",3.0,902.0,8.8,75 ,True,True,True,True,True,False,20.0,False,August,Santorini
Kalisperis Hotel,"Vothonas, Mesaria, 84 700, Greece",,901.8691588785047,8.6,488 ,True,True,False,True,False,False,18.0,False,August,Santorini
Atlantis Beach Villa,"Main Street, Perivolos, 84703, Greece",3.0,908.3333333333334,8.7,383 ,False,True,True,False,True,False,18.0,False,August,Santorini
Villa Danezis,"Mesaria, Mesaria, 84700, Greece",,631.7757009345794,9.0,304 ,True,False,False,False,True,False,,False,August,Santorini
Cyclades Hotel,"Karterados, Karterados, 84700, Greece",,979.4392523364486,8.7,602 ,True,True,True,True,False,False,17.0,False,August,Santorini
Villa Dima,"Perissa Beach, Perissa, 84703, Greece",,721.4953271028037,8.5, 374 ,True,False,True,True,True,False,15.0,True,August,Santorini
Memento Perissa,"Perissa , Perissa, 84700, Greece",3.0,652.0,8.3, 557 ,True,False,False,True,True,False,20.0,False,August,Santorini
Hotel Matina,"Kamari Beach Santorini, Kamari, 84700, Greece",,937.3831775700934,8.9,519 ,True,True,True,True,True,False,17.0,True,August,Santorini
William's Houses,"Akrotiri, Akrotiri, 84700, Greece",4.0,1000.0,9.0,331 ,True,False,True,True,True,False,35.0,False,August,Santorini
Argonaftes,"Firostefani, Firostefani, 84700, Greece",3.0,555.0,9.6,488 ,True,False,False,False,True,False,18.0,False,August,Santorini
Kokos Traditional Houses,"Emporio Village, Emporio Santorini, 84703, Greece",,0.0,9.4,71 ,True,False,False,True,True,False,,True,August,Santorini
Antonia Apartments,"Fira, Fira, 84700, Greece",3.0,822.0211291998614,8.7,"1,042 ",True,True,False,False,False,False,25.0,False,August,Santorini
Paradise Resort,"Off Main Street, Akrotiri, 847 00, Greece",3.0,849.383456642005,8.0, 352 ,True,True,False,True,True,True,18.0,True,August,Santorini
Kykladonisia Traditional Settlement,"Fira, Fira, 84700, Greece",3.0,763.0,8.3, 839 ,True,True,False,True,False,False,15.0,False,August,Santorini
Arlene Boutique,"Messaria, Mesaria, 84700, Greece",4.0,847.0,8.9,746 ,True,True,False,False,True,False,25.0,False,August,Santorini
Summer Time Villa,"Main Street, Fira, 84700, Greece",3.0,946.5277777777778,9.2,705 ,True,False,False,True,True,False,20.0,False,August,Santorini
Mimis Home,"Eparchiaki Odos Mesarias-Archeas Thiras, Vóthon, 84700, Greece",4.0,4419.0,,,False,False,False,True,True,False,100.0,False,August,Santorini
Studios Apartments Kapetanios,"Perissa Perivolos, Perissa, 84700, Greece",3.0,714.049773755656,8.4, 346 ,True,True,True,True,True,False,20.0,True,August,Santorini
Porto Villa,"Vlychada, Vlychada, 84700, Greece",3.0,628.0,8.6,242 ,True,True,True,True,True,True,15.0,False,August,Santorini
Antonia Hotel,"Fira, Fira, 84700, Greece",2.0,903.4998848722082,8.5," 1,027 ",True,True,False,False,False,False,20.0,False,August,Santorini
Santorini Camping & Hostel,"Firá, Fira, 84700, Greece",,215.8878504672897,6.6,"2,336 ",False,True,True,False,False,True,19.0,False,August,Santorini
Zacharo Rooms Thirasia,"Thirasia, Therasia, 84702, Greece",3.0,290.0,8.2, 187 ,False,False,False,True,True,False,28.0,False,August,Santorini
De_naxia Suites,"main road Perissa Perissa, Perissa, 84703, Greece",4.0,1194.635044899839,8.9,137 ,True,False,False,True,True,False,50.0,False,August,Santorini
Villa Konstantinos,"Περιβολος, Σαντορινη Περιβολος, Perissa, 84703, Greece",,640.1869158878504,9.0,411 ,False,False,False,True,True,False,31.0,False,August,Santorini
Artemis Village,"Beach, Karterados, 84700, Greece",3.0,579.2410714285713,8.9,990 ,True,True,False,True,True,False,25.0,False,August,Santorini
Pelagos Hotel - Oia,"Pelagos hotel, Oia, 84702, Greece",2.0,996.0,8.4, 211 ,True,True,True,True,True,False,20.0,False,August,Santorini
Hotel Thirasia,"Main Street, Fira, 84700, Greece",,977.5700934579438,8.2, 443 ,False,True,False,True,True,False,30.0,False,August,Santorini
Cozy Cave Studio,"https://goo.gl/maps/oSNLSFekbEQ7U3Ae9, Emporio Santorini, 84703, Greece",3.0,586.98153194066,,,False,False,False,False,False,False,25.0,False,August,Santorini
Orfeas Apartments,"Kamari, Kamari, 84700, Greece",,694.3925233644859,8.2, 60 ,True,False,False,True,True,False,24.0,False,August,Santorini
Pleasure Seaside Rooms,"Perissa-84700 Emporeion Kukladon , Perissa, 84703, Greece",3.0,729.0,7.7,82 ,True,False,False,True,True,False,20.0,False,August,Santorini
Sabbia Calda Apartments,"Επαρχιακή Οδός Φηρών-Όρμου Περίσσης, Perissa, 84703, Greece",,585.981308411215,7.8,24 ,True,False,False,True,True,False,20.0,False,August,Santorini
Sweet Heart Studios,"Kamari, Kamari, 84700, Greece",3.0,500.69444444444446,7.7,421 ,False,True,False,True,False,False,21.0,False,August,Santorini
Join Us Low Cost Rooms,"Kamari, Kamari, 84700, Greece",3.0,593.0282064928153,8.6,161 ,True,False,False,False,False,False,20.0,False,August,Santorini
Mentoras' Complex,"Emporio, Emporio Santorini, 84703, Greece",,676.6355140186915,9.0,3 ,False,False,False,False,False,False,27.0,False,August,Santorini
@home by the sea,"Exo Gonia, Kamari, 84700, Greece",,662.6168224299065,9.7,9 ,True,False,False,True,True,False,40.0,False,August,Santorini
Comfortbnb -Sabbia Calda apts,"περίσσα σαντορινη, Perissa, 84703, Greece",,690.6542056074766,8.4, 34 ,False,False,False,True,False,False,22.0,False,August,Santorini
