name,location,stars,amount_conv,Rating,NumReviews,Airport,Pool,Breakfast,Family_Rooms,Parking,Restaurant,size_m2,Pets,Month,Location
ChaniaStay Apartments,"11 Antoniou Michelidaki, Chania, 73132, Greece",3.0,567.6797973738586,10,3 ,True,False,False,True,False,False,35.0,False,August,Crete
Sweet Corner Masxali,"Agia Roumeli, Agia Roumeli, 73011, Greece",,582.2429906542055,8.7,365 ,True,False,True,False,True,True,40.0,False,August,Crete
Kasteli Studios & Apartments,"Panormo, Panormos Rethymno, 74057, Greece",,470.0934579439252,7.8,313 ,True,True,True,True,False,False,49.0,False,August,Crete
Irinoula Dreams,"Main Street, Kolymvari, 73100, Greece",3.0,494.44444444444446,9.2,138 ,False,True,True,True,False,False,26.0,False,August,Crete
Cost Mari Almyrida New by ZAGO Boutiqe hotels,"Almirída, Almyrida, 73008, Greece",3.0,515.9834699726721,9.0,62 ,False,True,False,True,True,False,40.0,False,August,Crete
Nikolas Apartments,"Ko str. 6, Amoudara Herakliou, 71414, Greece",3.0,449.86772486772486,9.0,154 ,True,True,False,True,True,False,50.0,False,August,Crete
Monachus Monachus,"Fragokastello, Frangokastello, 73011, Greece",,701.8691588785047,9.0,336 ,False,True,False,True,True,False,54.0,False,August,Crete
Erivolos Studios & Apartments,"Main Street, Ligaria, 71500, Greece",,609.3457943925233,8.7,77 ,True,True,False,True,True,True,19.0,False,August,Crete
Villa Rita Apartments A,"Tavronitis, Tavronitis, 73006, Greece",,521.4953271028037,8.6,92 ,True,False,True,True,True,False,35.0,False,August,Crete
Lygaria Beach Apts,"Αγια Πελαγια, Ligaria, 71500, Greece",,628.0373831775701,8.6,21 ,True,True,False,True,True,False,52.0,False,August,Crete
Barbara Studios,"14 Dambergi Str, Rethymno, 74100, Greece",3.0,469.0,9.6,186 ,False,False,False,False,False,False,17.0,False,August,Crete
Portela Apartments Kastri,"Kastri, Viannos, Keratokampos, 70004, Greece",,471.02803738317755,9.5,228 ,False,True,False,True,True,False,60.0,False,August,Crete
Georgia Vicky Studios & Apartments,"Akrotiri, Stavros, 30100, Greece",3.0,472.0,9.5,419 ,False,True,False,True,True,False,30.0,False,August,Crete
Galini Studios & Apartments,"Sougia, Sougia, 73009, Greece",3.0,600.6944444444445,9.1,392 ,False,False,False,True,True,False,30.0,False,August,Crete
Aestas Apartments,"Agia Marina Nea Kydonias, Agia Marina Nea Kydonias, 73100, Greece",3.0,435.0,8.8,155 ,False,True,False,True,True,False,25.0,True,August,Crete
Stairs Homes & Suites,"Rodovani, Kamária, 730 09, Greece",3.0,516.822429906542,9.6,7 ,False,False,False,True,True,False,40.0,False,August,Crete
Idomeneas Apartments,"Sougia , Sougia, 73009, Greece",3.0,600.0,9.3,344 ,False,False,False,True,True,False,40.0,True,August,Crete
Consolas Gavdos Studios,"Sarakinito, Gavdos, 73001, Greece",3.0,500.6398372467223,8.1, 159 ,False,False,False,True,True,False,20.0,True,August,Crete
Voula's Casa Di Mare,"Palaikastron, Palekastron, 72300, Greece",,500.93457943925233,8.3, 92 ,False,True,False,True,True,False,40.0,False,August,Crete
Stamatakis Boutique Studios,"Samarias, Platanias, 73014, Greece",,601.8691588785047,9.6,91 ,True,False,False,True,True,False,36.0,False,August,Crete
George Seaside House,"Makrygialos, Pilalímata, 72055, Greece",3.0,400.69444444444446,,,False,False,False,True,True,False,76.0,False,August,Crete
Xenios Dias,"Matala, Matala, 70200, Greece",,485.9813084112149,8.4, 483 ,True,False,True,True,True,False,35.0,False,August,Crete
Kionia Apartments,"Kerame, Kerames, 74053, Greece",,475.7009345794392,9.1,200 ,False,False,False,True,True,False,60.0,True,August,Crete
Nostalgia Villas,"Chorafakia, Tersanas, 73100, Greece",3.0,522.9683587525609,9.5,95 ,False,True,False,True,True,False,65.0,True,August,Crete
Irida Aparthotel Malia by Estia,"Main Street, Malia, 70007, Greece",3.0,469.0,8.2, 58 ,False,True,True,True,False,False,30.0,True,August,Crete
Stavros Villas&Apartments,"Gerani, Chania,Crete, Greece, Gerani, 73014, Greece",,584.1121495327102,8.8,152 ,True,True,True,False,True,True,35.0,False,August,Crete
Lefka Ori,"Chora Sfakíon, Hora Sfakion, 73100, Greece",,684.1121495327102,7.9,451 ,True,False,True,True,True,True,44.0,False,August,Crete
Semeli Studios,"Akti Kanari 15, Chania, 73100, Greece",,601.8691588785047,9.0,423 ,False,False,False,True,True,False,60.0,False,August,Crete
Captain Michalis Apartments,"Ειρήνης 80, διπλα στο γήπεδο Γαλατα, Galatás, 73100, Greece",3.0,592.1875,8.2, 6 ,False,False,False,True,False,False,40.0,False,August,Crete
Emi Seaside,"5 Koufonisi Str., Amoudara Herakliou, 71414, Greece",,801.8691588785047,9.0,321 ,True,True,True,False,True,True,39.0,False,August,Crete
