name,location,stars,amount_conv,Rating,NumReviews,Airport,Pool,Breakfast,Family_Rooms,Parking,Restaurant,size_m2,Pets,Month,Location
Sole d'oro Luxury Suites,"Oia, Oia, 84702, Greece",,1935.0,9.6,389 ,True,True,False,True,False,False,30.0,False,August,Santorini
Santorini View,"Akrotiri, Santorini, Akrotiri, 84700, Greece",,1252.3364485981308,9.3,24 ,True,True,True,True,True,True,18.0,False,August,Santorini
Mythical Blue Luxury Suites,"Nomikou M, Fira, 84700, Greece",,2613.0841121495328,9.0,338 ,True,True,True,False,True,True,35.0,False,August,Santorini
Nefeli Homes,"Off Main Street, Imerovigli, 84700, Greece",,2214.9532710280373,9.1,301 ,True,True,True,True,True,False,44.0,False,August,Santorini
Phos The Boutique,"Akrotiri, Akrotiri, 84700, Greece",,5016.822429906541,9.7,167 ,True,True,True,False,True,True,44.0,False,August,Santorini
Rose Bay Hotel,"P.O. Box 11, Kamari, 84700, Greece",4.0,228577.57009345794,9.0,94 ,True,True,False,False,True,True,22.0,False,August,Santorini
Katikies Santorini - The Leading Hotels Of The World,"Main Street, Oia, 84702, Greece",5.0,5988.157894736842,9.4,96 ,True,True,False,False,True,True,25.0,False,August,Santorini
Andronis Luxury Suites,"Oia, Oia, 84702, Greece",5.0,6501.937632455343,9.6,105 ,True,True,False,False,False,True,32.0,False,August,Santorini
Danae Suites Santorini,"Finikia, Oia, Santorini, Foinikiá, 84700, Greece",,1712.1495327102803,9.2,54 ,True,True,True,False,True,False,24.0,False,August,Santorini
Summer Time Villa,"Main Street, Fira, 84700, Greece",,1353.271028037383,9.2,705 ,True,False,False,True,True,False,44.0,False,August,Santorini
Katikies Garden Santorini - The Leading Hotels Of The World,"Fira, Fira, 84700, Greece",5.0,2774.8110831234258,8.9,151 ,True,True,True,False,True,True,46.0,True,August,Santorini
La Ponta Villas & Suites,"Eparchiaki Odos Akrotiriou, Akrotiri, 84700, Greece",,2745.0,9.6,62 ,True,True,True,True,True,True,85.0,False,August,Santorini
Aldea,"Karterados, Karterados, 84700, Greece",3.0,1049.0674648860236,8.9,663 ,True,True,True,True,False,False,40.0,False,August,Santorini
Santorini Villas,"Vourvoulos, Vourvoulos, 84700, Greece",,1602.0833333333335,9.3,295 ,True,True,False,False,True,False,40.0,False,August,Santorini
Cycladic Suites,"8 Agiou Athanasiou Cycladic Suites, Fira, 84700, Greece",,1593.6489870248122,9.6,197 ,False,False,False,False,True,False,33.0,False,August,Santorini
Kalisperis Hotel,"Vothonas, Mesaria, 84 700, Greece",,1262.6168224299065,8.6,487 ,True,True,False,True,False,False,22.0,False,August,Santorini
Fira Vista Hotel,"Danezi M, Fira, 84700, Greece",,1148.4954751131222,10,4 ,True,False,True,True,False,False,20.0,True,August,Santorini
Lavadoze Luxury Suites,"Exo Gonia 84700, Éxo Goniá, 84700, Greece",,1940.0,9.6,34 ,True,True,False,False,True,False,45.0,False,August,Santorini
Smaragdi Hotel,"Main Street, Perivolos, 84703, Greece",3.0,1049.7767857142856,9.2,759 ,False,True,False,False,True,False,28.0,False,August,Santorini
Maison Des Lys - Luxury Suites,"Off Akrotiriou - Megalochoriou Road, Akrotiri, 84700, Greece",,1796.0,8.8,453 ,True,True,True,True,True,True,40.0,True,August,Santorini
